,HHID,PN,var1,zero_counts,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12
10637,187575,011,10.0,1,11.0,10.0,12.0,12.0,8.0,10.0,10.0,8.0,8.0,11.0,0.0
10638,187666,010,8.0,0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0
10639,187666,020,9.0,0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0
10640,187673,010,9.0,0,9.0,11.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0
10641,187704,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10642,188175,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10643,188213,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10644,188213,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10645,188256,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10646,188256,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10647,190397,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10648,190397,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10649,190571,010,8.0,0,8.0,9.0,8.0,10.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0
10650,190571,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10651,190757,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
10652,190757,020,9.0,0,9.0,9.0,9.0,10.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0
10653,190838,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10654,190838,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10655,190870,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10656,191401,010,8.0,0,9.0,9.0,9.0,10.0,8.0,8.0,10.0,9.0,8.0,8.0,8.0
10657,194263,010,9.0,1,9.0,9.0,0.0,12.0,9.0,10.0,8.0,11.0,9.0,8.0,8.0
10658,200005,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10659,200007,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10660,200017,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10661,200019,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10662,200023,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10663,200024,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10664,200027,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10665,200028,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10666,200031,020,8.0,0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
10667,200035,020,9.0,0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0,9.0,8.0
10668,200036,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10669,200040,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10670,200045,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10671,200047,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10672,200050,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10673,200050,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10674,200053,020,9.0,1,8.0,9.0,8.0,0.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
10675,200055,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10676,200055,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10677,200061,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10678,200063,011,9.0,0,9.0,8.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0
10679,200068,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10680,200078,010,8.0,0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0
10681,200079,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10682,200084,010,8.0,0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
10683,200088,020,9.0,0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,10.0,8.0,8.0,8.0
10684,200090,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10685,200093,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10686,200094,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10687,200098,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10688,200100,010,10.0,0,9.0,9.0,9.0,10.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0
10689,200104,010,8.0,0,8.0,11.0,9.0,8.0,8.0,8.0,11.0,8.0,8.0,8.0,8.0
10690,200106,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10691,200108,010,9.0,0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0
10692,200108,020,9.0,0,9.0,9.0,9.0,10.0,9.0,11.0,10.0,9.0,10.0,9.0,8.0
10693,200117,020,8.0,0,8.0,9.0,10.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
10694,200119,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
10695,200122,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10696,200124,010,8.0,1,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,12.0,8.0
10697,200125,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10698,200138,010,9.0,0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
10699,200139,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10700,200141,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10701,200144,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10702,200146,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10703,200148,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10704,200158,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
10705,200175,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10706,200181,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10707,200181,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10708,200183,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10709,200194,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10710,200197,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10711,200208,010,9.0,0,8.0,9.0,8.0,9.0,10.0,8.0,9.0,9.0,8.0,8.0,8.0
10712,200222,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10713,200224,020,0.0,2,11.0,9.0,11.0,0.0,8.0,11.0,10.0,9.0,8.0,11.0,8.0
10714,200226,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
10715,200229,010,9.0,0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,11.0,11.0,9.0,8.0
10716,200235,010,9.0,0,10.0,9.0,9.0,9.0,8.0,9.0,9.0,10.0,9.0,9.0,9.0
10717,200239,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10718,200239,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10719,200245,010,11.0,0,11.0,11.0,11.0,11.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0
10720,200258,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10721,200268,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10722,200273,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10723,200279,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10724,200281,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10725,200285,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10726,200288,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10727,200296,020,8.0,0,8.0,11.0,9.0,9.0,9.0,9.0,11.0,12.0,9.0,9.0,11.0
10728,200301,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10729,200304,010,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
10730,200304,020,9.0,0,10.0,10.0,8.0,9.0,8.0,9.0,11.0,9.0,8.0,8.0,8.0
10731,200306,020,9.0,0,9.0,9.0,9.0,10.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0
10732,200311,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10733,200324,010,8.0,0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
10734,200327,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10735,200337,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10736,200339,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10737,200339,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10738,200342,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10739,200343,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10740,200346,010,8.0,0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
10741,200347,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10742,200347,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10743,200350,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10744,200352,011,8.0,0,9.0,10.0,9.0,11.0,10.0,9.0,11.0,12.0,8.0,8.0,9.0
10745,200357,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10746,200359,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10747,200367,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10748,200374,020,11.0,0,8.0,9.0,9.0,11.0,8.0,9.0,10.0,11.0,8.0,8.0,8.0
10749,200376,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10750,200378,020,10.0,0,11.0,11.0,10.0,11.0,8.0,11.0,11.0,12.0,8.0,9.0,8.0
10751,200389,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10752,200390,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10753,200393,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10754,200396,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0
10755,200398,020,8.0,0,8.0,10.0,11.0,10.0,8.0,8.0,10.0,11.0,8.0,8.0,8.0
10756,200402,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10757,200405,010,8.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,9.0,8.0
10758,200406,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10759,200411,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10760,200411,020,10.0,0,11.0,11.0,10.0,10.0,10.0,10.0,11.0,10.0,8.0,10.0,9.0
10761,200413,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10762,200414,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10763,200416,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10764,200417,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10765,200426,010,8.0,1,8.0,8.0,8.0,8.0,8.0,8.0,0.0,9.0,8.0,8.0,8.0
10766,200431,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,8.0,8.0,8.0
10767,200441,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10768,200441,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10769,200443,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10770,200445,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10771,200448,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10772,200449,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10773,200456,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10774,200461,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10775,200463,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10776,200466,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10777,200468,010,8.0,0,11.0,8.0,8.0,8.0,8.0,8.0,12.0,9.0,9.0,9.0,8.0
10778,200468,020,8.0,0,12.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
10779,200475,020,9.0,0,9.0,11.0,9.0,9.0,8.0,9.0,11.0,10.0,10.0,9.0,8.0
10780,200481,020,9.0,0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0
10781,200497,010,8.0,0,9.0,9.0,9.0,9.0,9.0,8.0,11.0,10.0,8.0,9.0,9.0
10782,200500,020,8.0,0,9.0,8.0,9.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0
10783,200502,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10784,200504,010,9.0,0,9.0,9.0,10.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0
10785,200504,020,8.0,0,12.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,11.0,10.0,8.0
10786,200506,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
10787,200506,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10788,200510,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10789,200510,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10790,200516,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10791,200520,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10792,200520,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10793,200525,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10794,200527,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10795,200527,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10796,200537,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10797,200543,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10798,200545,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10799,200547,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10800,200548,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10801,200559,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10802,200561,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10803,200564,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10804,200570,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10805,200572,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10806,200573,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10807,200573,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10808,200578,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10809,200580,020,8.0,0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0
10810,200585,020,9.0,0,8.0,11.0,11.0,10.0,8.0,9.0,10.0,10.0,8.0,9.0,8.0
10811,200588,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
10812,200588,020,9.0,0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0
10813,200597,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10814,200599,020,8.0,0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
10815,200608,010,8.0,0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0
10816,200612,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10817,200612,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10818,200617,010,9.0,0,9.0,9.0,8.0,9.0,9.0,9.0,10.0,8.0,10.0,8.0,8.0
10819,200619,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10820,200620,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10821,200629,020,8.0,0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
10822,200630,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10823,200635,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10824,200636,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10825,200637,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10826,200638,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10827,200640,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
10828,200647,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10829,200647,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10830,200650,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10831,200654,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10832,200654,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10833,200661,020,8.0,0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0
10834,200665,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10835,200673,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10836,200679,020,8.0,0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
10837,200683,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10838,200683,020,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0
10839,200687,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10840,200687,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10841,200688,010,8.0,0,10.0,8.0,9.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,9.0
10842,200689,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10843,200695,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10844,200695,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10845,200709,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10846,200734,010,9.0,2,10.0,10.0,0.0,10.0,8.0,10.0,11.0,0.0,9.0,10.0,9.0
10847,200739,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10848,200740,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10849,200744,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10850,200745,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10851,200746,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10852,200749,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10853,200759,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10854,200767,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10855,200767,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10856,200769,010,8.0,0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,10.0,10.0,9.0,8.0
10857,200769,020,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
10858,200775,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10859,200777,010,9.0,0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,10.0,8.0,8.0,8.0
10860,200777,020,9.0,0,10.0,9.0,12.0,9.0,8.0,9.0,10.0,12.0,8.0,12.0,8.0
10861,200779,020,8.0,0,10.0,8.0,10.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
10862,200785,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10863,200787,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10864,200789,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10865,200792,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10866,200794,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10867,200799,010,8.0,0,8.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0
10868,200799,020,12.0,0,10.0,9.0,11.0,10.0,8.0,11.0,11.0,11.0,8.0,9.0,8.0
10869,200804,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10870,200804,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10871,200806,010,9.0,0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0
10872,200806,020,9.0,0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0
10873,200811,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10874,200821,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10875,200823,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10876,200823,020,8.0,1,9.0,10.0,9.0,10.0,10.0,9.0,9.0,8.0,8.0,0.0,9.0
