,HHID,PN,var1,zero_counts,var2,var3,var4,var5,var6,var7
9936,144042,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9937,144042,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9938,144052,020,3.0,0,4.0,3.0,4.0,3.0,3.0,3.0
9939,144110,010,2.0,0,2.0,2.0,2.0,3.0,5.0,2.0
9940,144110,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
9941,144246,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9942,144246,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9943,144254,010,6.0,1,0.0,1.0,6.0,1.0,1.0,6.0
9944,144254,020,6.0,0,6.0,6.0,6.0,1.0,6.0,6.0
9945,144267,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9946,144276,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9947,144299,010,4.0,0,6.0,2.0,6.0,6.0,4.0,6.0
9948,144299,020,6.0,0,6.0,6.0,2.0,3.0,3.0,6.0
9949,144305,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9950,144305,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9951,144360,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9952,144378,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
9953,144378,020,5.0,0,5.0,4.0,5.0,6.0,5.0,5.0
9954,144399,010,4.0,0,1.0,5.0,5.0,6.0,2.0,5.0
9955,144399,020,4.0,0,2.0,4.0,2.0,3.0,1.0,3.0
9956,144434,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9957,144434,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9958,144444,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9959,144444,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9960,144456,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9961,144456,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9962,144519,010,6.0,0,5.0,6.0,4.0,4.0,6.0,6.0
9963,144519,020,5.0,0,4.0,5.0,6.0,6.0,4.0,6.0
9964,144557,010,4.0,0,3.0,5.0,2.0,6.0,3.0,5.0
9965,144756,010,4.0,0,6.0,1.0,3.0,1.0,1.0,5.0
9966,144756,020,4.0,0,2.0,4.0,4.0,6.0,4.0,5.0
9967,144785,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9968,144838,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9969,144838,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9970,144915,010,4.0,0,3.0,4.0,3.0,3.0,4.0,4.0
9971,144915,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9972,145033,010,6.0,0,5.0,4.0,2.0,5.0,5.0,6.0
9973,145033,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9974,145073,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9975,145073,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9976,145086,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9977,145119,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9978,145119,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9979,145163,010,4.0,1,1.0,4.0,6.0,6.0,6.0,0.0
9980,145163,020,6.0,0,6.0,1.0,6.0,6.0,3.0,5.0
9981,145220,010,4.0,0,4.0,4.0,4.0,4.0,4.0,3.0
9982,145220,020,5.0,0,5.0,6.0,6.0,6.0,6.0,6.0
9983,145241,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9984,145282,010,5.0,0,5.0,5.0,5.0,5.0,4.0,5.0
9985,145282,020,5.0,0,6.0,5.0,2.0,3.0,5.0,5.0
9986,145310,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9987,145310,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9988,145370,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9989,145380,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9990,145380,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9991,145412,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9992,145412,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9993,145446,010,6.0,0,6.0,6.0,1.0,6.0,6.0,6.0
9994,145446,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
9995,145489,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9996,145508,010,4.0,0,6.0,5.0,6.0,6.0,6.0,6.0
9997,145508,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9998,145534,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
9999,145534,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10000,145537,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10001,145542,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10002,145542,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10003,145602,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10004,145602,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10005,145635,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10006,145659,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10007,145670,010,4.0,0,6.0,5.0,4.0,6.0,5.0,5.0
10008,145743,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10009,145743,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10010,145751,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10011,145751,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10012,145768,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10013,145787,010,5.0,0,5.0,5.0,5.0,5.0,4.0,5.0
10014,145797,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10015,145797,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10016,145902,010,6.0,0,6.0,6.0,4.0,4.0,4.0,2.0
10017,145902,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10018,145927,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10019,145927,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10020,145933,020,5.0,0,3.0,5.0,5.0,6.0,3.0,5.0
10021,145933,021,5.0,0,5.0,4.0,4.0,3.0,4.0,4.0
10022,145946,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10023,145954,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10024,145954,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10025,145989,010,6.0,0,3.0,6.0,6.0,6.0,6.0,6.0
10026,145989,020,3.0,0,6.0,5.0,3.0,4.0,3.0,3.0
10027,145991,010,5.0,0,3.0,5.0,6.0,2.0,4.0,4.0
10028,145991,020,6.0,0,6.0,5.0,2.0,2.0,6.0,4.0
10029,146110,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10030,146110,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10031,146133,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10032,146133,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10033,146172,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10034,146172,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10035,146182,010,4.0,0,5.0,5.0,3.0,2.0,2.0,5.0
10036,146182,011,6.0,0,3.0,6.0,6.0,6.0,6.0,6.0
10037,146234,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10038,146234,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10039,146240,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10040,146250,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10041,146332,010,5.0,0,5.0,5.0,6.0,6.0,1.0,1.0
10042,146359,010,5.0,0,2.0,5.0,2.0,2.0,2.0,5.0
10043,146359,020,5.0,0,2.0,6.0,2.0,6.0,2.0,5.0
10044,146424,010,6.0,0,5.0,5.0,6.0,6.0,5.0,6.0
10045,146424,020,2.0,0,1.0,6.0,6.0,6.0,6.0,6.0
10046,146457,010,1.0,2,6.0,0.0,0.0,6.0,6.0,5.0
10047,146457,011,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10048,146457,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10049,146457,021,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10050,146576,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10051,146576,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10052,146595,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10053,146595,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10054,146720,010,6.0,0,3.0,4.0,5.0,4.0,6.0,5.0
10055,146720,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10056,146831,010,6.0,0,6.0,6.0,5.0,6.0,2.0,5.0
10057,146831,020,5.0,0,2.0,4.0,2.0,2.0,3.0,3.0
10058,146869,010,5.0,0,5.0,5.0,5.0,5.0,2.0,5.0
10059,146869,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10060,146978,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10061,146978,021,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10062,146993,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10063,146993,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10064,147027,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10065,147027,020,5.0,0,5.0,3.0,2.0,6.0,5.0,3.0
10066,147045,010,3.0,0,5.0,5.0,3.0,4.0,3.0,5.0
10067,147045,020,6.0,0,6.0,6.0,6.0,5.0,6.0,6.0
10068,147053,010,5.0,0,6.0,3.0,6.0,5.0,5.0,4.0
10069,147053,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10070,147063,010,5.0,0,4.0,5.0,4.0,2.0,4.0,4.0
10071,147063,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10072,147108,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10073,147108,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10074,147164,010,5.0,0,5.0,5.0,5.0,6.0,5.0,5.0
10075,147331,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10076,147331,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10077,147421,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10078,147421,020,3.0,0,4.0,3.0,4.0,5.0,1.0,1.0
10079,147424,010,4.0,0,5.0,3.0,4.0,5.0,4.0,3.0
10080,147447,010,5.0,0,6.0,5.0,5.0,6.0,2.0,5.0
10081,147447,020,6.0,0,6.0,6.0,6.0,6.0,2.0,6.0
10082,147459,010,5.0,0,4.0,5.0,4.0,4.0,4.0,5.0
10083,147459,020,2.0,0,6.0,1.0,6.0,6.0,2.0,1.0
10084,147471,010,6.0,0,6.0,6.0,2.0,6.0,6.0,5.0
10085,147471,020,6.0,0,6.0,5.0,6.0,6.0,6.0,6.0
10086,147529,010,3.0,0,5.0,4.0,6.0,4.0,6.0,6.0
10087,147529,020,5.0,0,5.0,3.0,6.0,6.0,6.0,6.0
10088,147558,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10089,147558,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10090,147571,010,4.0,0,5.0,4.0,5.0,6.0,3.0,4.0
10091,147571,020,4.0,0,4.0,4.0,4.0,4.0,4.0,4.0
10092,147589,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10093,147589,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10094,147601,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10095,147609,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10096,147609,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10097,147633,010,2.0,0,5.0,2.0,4.0,3.0,3.0,2.0
10098,147633,020,3.0,0,5.0,4.0,3.0,5.0,4.0,3.0
10099,147661,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10100,147661,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10101,147681,010,5.0,0,1.0,5.0,1.0,1.0,2.0,5.0
10102,147681,020,3.0,0,1.0,3.0,5.0,2.0,1.0,1.0
10103,147730,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10104,147793,010,4.0,0,5.0,4.0,4.0,5.0,3.0,4.0
10105,147793,020,4.0,0,3.0,4.0,3.0,5.0,2.0,5.0
10106,147799,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10107,147799,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10108,147825,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10109,147825,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10110,147901,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10111,148085,010,6.0,0,5.0,5.0,5.0,5.0,5.0,5.0
10112,148085,020,1.0,0,6.0,6.0,6.0,1.0,2.0,6.0
10113,148307,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10114,148307,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10115,148364,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10116,148364,020,5.0,0,4.0,4.0,3.0,6.0,6.0,6.0
10117,148397,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10118,148454,010,1.0,0,1.0,6.0,2.0,5.0,6.0,6.0
10119,148454,020,4.0,0,4.0,3.0,3.0,4.0,4.0,4.0
10120,148513,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10121,148543,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10122,148543,020,6.0,0,5.0,6.0,6.0,6.0,6.0,6.0
10123,148553,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10124,148569,010,1.0,0,6.0,1.0,1.0,1.0,2.0,5.0
10125,148569,011,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10126,148588,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10127,148613,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10128,148613,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10129,148656,010,4.0,0,2.0,5.0,2.0,2.0,2.0,5.0
10130,148656,020,5.0,0,5.0,6.0,2.0,5.0,6.0,4.0
10131,148703,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10132,148703,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10133,148714,010,5.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10134,148714,020,5.0,0,6.0,6.0,6.0,6.0,3.0,6.0
10135,148936,010,6.0,0,3.0,5.0,2.0,6.0,6.0,4.0
10136,148936,020,5.0,0,5.0,4.0,6.0,6.0,6.0,5.0
10137,148951,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10138,148951,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10139,149080,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10140,149115,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10141,149115,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10142,149172,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10143,149172,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10144,149206,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10145,149206,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10146,149253,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10147,149253,020,3.0,0,3.0,4.0,4.0,6.0,3.0,4.0
10148,149257,010,5.0,0,3.0,5.0,5.0,5.0,5.0,5.0
10149,149257,020,6.0,0,4.0,6.0,6.0,6.0,6.0,6.0
10150,149370,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10151,149370,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10152,149375,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10153,149395,010,6.0,0,2.0,5.0,6.0,3.0,6.0,5.0
10154,149395,020,6.0,0,6.0,5.0,6.0,6.0,6.0,6.0
10155,149417,010,6.0,0,3.0,5.0,2.0,3.0,2.0,5.0
10156,149417,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10157,149437,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10158,149437,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10159,149503,010,5.0,0,3.0,5.0,5.0,6.0,5.0,2.0
10160,149503,020,5.0,0,2.0,5.0,4.0,6.0,5.0,2.0
10161,149525,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10162,149525,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10163,149533,010,4.0,0,5.0,5.0,6.0,4.0,3.0,4.0
10164,149550,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10165,149550,020,5.0,0,4.0,5.0,2.0,4.0,5.0,4.0
10166,149558,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10167,149570,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10168,149570,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10169,149602,010,5.0,0,5.0,5.0,6.0,5.0,5.0,5.0
10170,149621,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10171,149632,010,6.0,0,6.0,5.0,5.0,6.0,6.0,5.0
10172,149632,020,5.0,0,6.0,6.0,2.0,5.0,5.0,2.0
10173,149717,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10174,150151,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10175,150186,010,5.0,0,4.0,5.0,2.0,5.0,5.0,5.0
10176,150186,020,4.0,0,5.0,2.0,6.0,6.0,3.0,5.0
10177,150188,010,6.0,0,5.0,4.0,5.0,6.0,6.0,5.0
10178,150188,020,5.0,0,5.0,5.0,4.0,5.0,6.0,5.0
10179,150190,010,4.0,0,2.0,4.0,5.0,5.0,6.0,2.0
10180,150190,020,5.0,0,4.0,5.0,6.0,6.0,5.0,5.0
10181,150268,010,5.0,0,2.0,4.0,3.0,5.0,5.0,4.0
10182,150268,020,5.0,0,4.0,6.0,6.0,6.0,4.0,5.0
10183,150291,010,4.0,0,5.0,4.0,1.0,5.0,6.0,4.0
10184,150297,010,4.0,0,5.0,5.0,3.0,3.0,3.0,4.0
10185,150310,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10186,150310,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10187,150347,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10188,150347,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10189,150370,010,3.0,0,5.0,4.0,1.0,6.0,6.0,6.0
10190,150370,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10191,150374,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10192,150374,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10193,150393,010,4.0,0,5.0,4.0,2.0,2.0,5.0,4.0
10194,150393,020,5.0,0,4.0,5.0,4.0,6.0,6.0,4.0
10195,150433,010,4.0,0,3.0,2.0,2.0,6.0,6.0,1.0
10196,150460,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10197,150460,020,6.0,0,3.0,5.0,6.0,6.0,3.0,5.0
10198,150525,010,3.0,0,4.0,2.0,5.0,3.0,2.0,2.0
10199,150525,020,5.0,0,5.0,5.0,5.0,6.0,6.0,5.0
10200,150690,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10201,150713,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10202,150713,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10203,150777,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10204,150777,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10205,150809,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10206,150809,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10207,150827,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10208,150827,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10209,150866,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10210,150866,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10211,150868,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10212,150875,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10213,150990,010,5.0,5,5.0,0.0,0.0,0.0,0.0,0.0
10214,150990,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10215,151162,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10216,151210,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10217,151210,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10218,151243,010,5.0,0,4.0,5.0,6.0,6.0,5.0,5.0
10219,151243,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10220,151299,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10221,151304,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10222,151304,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10223,151331,010,4.0,0,4.0,3.0,3.0,4.0,4.0,5.0
10224,151331,020,5.0,0,5.0,5.0,5.0,5.0,5.0,5.0
10225,151332,010,5.0,0,6.0,5.0,5.0,6.0,5.0,5.0
10226,151332,020,5.0,0,6.0,6.0,6.0,6.0,2.0,6.0
10227,151355,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10228,151355,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10229,151372,010,6.0,1,5.0,6.0,0.0,6.0,6.0,6.0
10230,151372,020,5.0,0,4.0,5.0,6.0,4.0,5.0,6.0
10231,151409,010,6.0,0,4.0,5.0,6.0,6.0,6.0,5.0
10232,151413,010,5.0,0,5.0,5.0,5.0,6.0,5.0,5.0
10233,151413,020,4.0,0,5.0,4.0,6.0,6.0,2.0,5.0
10234,151447,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10235,151447,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10236,151469,010,6.0,0,2.0,5.0,5.0,6.0,6.0,6.0
10237,151469,020,6.0,0,6.0,6.0,5.0,1.0,5.0,6.0
10238,151499,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10239,151505,010,3.0,0,3.0,2.0,3.0,5.0,5.0,3.0
10240,151505,020,4.0,0,4.0,4.0,4.0,4.0,4.0,4.0
10241,151582,010,6.0,0,6.0,6.0,2.0,2.0,6.0,6.0
10242,151582,020,5.0,0,6.0,1.0,6.0,6.0,5.0,5.0
10243,151677,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10244,151677,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10245,151751,010,2.0,0,6.0,6.0,1.0,1.0,6.0,6.0
10246,151751,020,5.0,0,6.0,5.0,1.0,6.0,5.0,2.0
10247,151763,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10248,151763,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10249,151930,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10250,151932,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10251,151946,010,6.0,0,6.0,6.0,6.0,6.0,1.0,5.0
10252,151946,020,4.0,0,4.0,4.0,4.0,4.0,3.0,3.0
10253,151965,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10254,151965,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10255,151986,010,5.0,0,4.0,5.0,2.0,6.0,5.0,5.0
10256,151986,020,5.0,0,3.0,2.0,5.0,6.0,3.0,5.0
10257,152065,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10258,152109,010,5.0,0,3.0,6.0,6.0,6.0,1.0,6.0
10259,152136,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10260,152136,020,4.0,0,6.0,3.0,5.0,6.0,5.0,5.0
10261,152236,020,6.0,0,5.0,6.0,5.0,6.0,6.0,6.0
10262,152265,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10263,152287,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10264,152287,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10265,152315,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10266,152315,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10267,152371,010,5.0,0,5.0,5.0,5.0,5.0,5.0,5.0
10268,152387,020,5.0,0,3.0,5.0,2.0,6.0,5.0,6.0
10269,152387,021,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10270,152423,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10271,152453,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10272,152453,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10273,152477,010,2.0,1,4.0,0.0,5.0,4.0,3.0,2.0
10274,152477,020,2.0,0,4.0,4.0,4.0,3.0,4.0,4.0
10275,152484,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
10276,152484,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10277,152525,010,4.0,0,5.0,4.0,5.0,5.0,5.0,4.0
10278,152525,020,5.0,0,3.0,2.0,5.0,2.0,3.0,3.0
10279,152556,010,5.0,0,5.0,4.0,6.0,6.0,4.0,5.0
10280,152556,020,4.0,0,6.0,5.0,5.0,5.0,3.0,4.0
10281,152563,010,6.0,0,6.0,6.0,2.0,2.0,3.0,5.0
10282,152563,020,5.0,0,3.0,6.0,6.0,6.0,5.0,1.0
10283,152575,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10284,152630,010,5.0,0,5.0,5.0,5.0,6.0,6.0,6.0
10285,152635,010,3.0,0,4.0,3.0,4.0,4.0,3.0,3.0
10286,152635,020,5.0,0,5.0,4.0,5.0,6.0,6.0,5.0
10287,152715,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10288,152715,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10289,152777,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10290,152777,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10291,152901,010,0.0,2,3.0,0.0,3.0,3.0,3.0,4.0
10292,152901,020,2.0,0,3.0,3.0,1.0,2.0,2.0,2.0
10293,152955,010,5.0,0,5.0,5.0,5.0,6.0,4.0,4.0
10294,152955,020,4.0,0,4.0,4.0,5.0,3.0,4.0,4.0
10295,153074,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10296,153074,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10297,153089,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10298,153089,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10299,153144,010,6.0,0,6.0,5.0,5.0,5.0,5.0,6.0
10300,153144,020,5.0,0,5.0,3.0,6.0,6.0,6.0,5.0
10301,153214,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
10302,153214,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
