,HHID,PN,HB027,JB027,KB027,LB027
5822,51975,30,,,,
5823,51982,20,,,,
5824,51982,30,,,,
5825,51983,10,,,,
5826,51991,10,,,,
5827,51991,20,,,,
5828,52001,20,,,,
5829,52010,10,,,,
5830,52010,20,,,,
5831,52015,10,,,,
5832,52016,10,,,,
5833,52020,10,,,,
5834,52020,20,,,,
5835,52037,10,,,,
5836,52075,20,,,,
5837,52075,30,,,,
5838,52080,10,,,,
5839,52080,40,,,,
5840,52082,10,,,,
5841,52082,40,,,,
5842,52103,10,,,,
5843,52105,10,,,,
5844,52105,40,,,,
5845,52112,20,,,,
5846,52118,10,,,,
5847,52138,10,,,,
5848,52138,40,,,,
5849,52149,10,,,,
5850,52149,40,,,,
5851,52153,10,,,,
5852,52169,20,,,,
5853,52169,30,,,,
5854,52171,20,,,,
5855,52171,30,,,,
5856,52180,10,,,,
5857,52180,20,,,,
5858,52188,10,,,,
5859,52188,40,,,,
5860,52191,10,,,,
5861,52191,20,,,,
5862,52207,20,,,,
5863,52207,30,,,,
5864,52221,10,,,,
5865,52221,20,,,,
5866,52233,40,,,,
5867,52233,10,,,,
5868,52234,10,,,,
5869,52234,20,,,,
5870,52253,10,,,,
5871,52258,40,,,,
5872,52258,41,,,,
5873,52259,10,,,,
5874,52270,20,,,,
5875,52270,30,,,,
5876,52277,10,,,,
5877,52277,40,,,,
5878,52281,10,,,,
5879,52289,10,,,,
5880,52289,20,,,,
5881,52295,20,,,,
5882,52295,30,,,,
5883,52298,20,,,,
5884,52298,30,,,,
5885,52313,10,,,,
5886,52313,40,,,,
5887,52337,10,-0.719006929,,,
5888,52337,11,,,,
5889,52354,10,,,,
5890,52354,20,,,,
5891,52361,10,,,,
5892,52361,20,,,,
5893,52362,10,,,,
5894,52362,20,,,,
5895,52382,10,,,,
5896,52382,20,,,,
5897,52384,10,,,,
5898,52392,10,,,,
5899,52392,11,,,,
5900,52398,40,,,,
5901,52398,41,,,,
5902,52399,10,,,,
5903,52413,20,,,,
5904,52414,10,,,,
5905,52414,40,,,,
5906,52427,10,,,,
5907,52436,30,,,,
5908,52441,10,,,,
5909,52441,40,,,,
5910,52442,10,,,,
5911,52442,20,,,,
5912,52444,10,,,,
5913,52444,20,,,,
5914,52445,20,,,,
5915,52455,20,,,,
5916,52455,30,,,,
5917,52459,10,,,,
5918,52459,20,,,,
5919,52460,10,,,,
5920,52460,20,,,,
5921,52468,10,,,,
5922,52468,40,,,,
5923,52470,10,,,,
5924,52470,40,,,,
5925,52492,10,,,,
5926,52492,20,,,,
5927,52496,10,,,,
5928,52509,20,,,,
5929,52509,30,,,,
5930,52515,20,,,,
5931,52537,10,,,,
5932,52541,10,,,,
5933,52541,40,,,,
5934,52542,10,,,,
5935,52545,40,,,,
5936,52548,10,,,,
5937,52568,20,,,,
5938,52568,30,,,,
5939,52572,10,,,,
5940,52572,11,,,,
5941,52573,10,,,,
5942,52573,20,,,,
5943,52583,10,,,,
5944,52611,10,,,,
5945,52611,40,,,,
5946,52612,10,,,,
5947,52632,40,,,,
5948,52632,41,,,,
5949,52645,10,,,,
5950,52645,40,,,,
5951,52647,20,,,,
5952,52666,10,,,,
5953,52672,10,,,,
5954,52676,10,,,,
5955,52676,20,,,,
5956,52695,30,,,,
5957,52698,10,,,,
5958,52703,10,,,,
5959,52703,40,,,,
5960,52716,20,,,,
5961,52745,20,,,,
5962,52745,30,,,,
5963,52746,10,,,,
5964,52746,20,,,,
5965,52749,10,,,,
5966,52778,30,,,,
5967,52805,10,,,,
5968,52805,20,,,,
5969,52819,10,,,,
5970,52823,20,,,,
5971,52823,30,,,,
5972,52829,10,,,,
5973,52829,11,-0.719006929,,,
5974,52844,10,,,,
5975,52846,20,,,,
5976,52846,30,,,,
5977,52851,20,,,,
5978,52851,30,,,,
5979,52854,10,,,,
5980,52854,20,,,,
5981,52884,20,,,,
5982,52884,30,,,,
5983,52894,10,,,,
5984,52904,20,,,,
5985,52904,30,,,,
5986,52909,10,,,,
5987,52909,40,,,,
5988,52926,10,,,,
5989,52930,10,,,,
5990,52930,20,,,,
5991,52946,10,,,,
5992,52946,20,,,,
5993,52965,30,,,,
5994,52965,20,,,,
5995,52985,20,,,,
5996,52985,30,,,,
5997,52986,10,,,,
5998,52986,20,,,,
5999,52987,10,,,,
6000,52987,20,,,,
6001,52989,10,,,,
6002,52989,40,,,,
6003,52996,10,,,,
6004,53021,10,,,,
6005,53021,40,,,,
6006,53027,10,,,,
6007,53029,10,,,,
6008,53029,11,,,,
6009,53033,20,,,,
6010,53033,30,,,,
6011,53033,31,,,,
6012,53037,20,,,,
6013,53037,30,,,,
6014,53045,10,,,,
6015,53045,20,,,,
6016,53050,20,,,,
6017,53050,30,,,,
6018,53052,10,,,,
6019,53052,40,,,,
6020,53055,10,,,,
6021,53055,40,,,,
6022,53071,10,,,,
6023,53071,20,,,,
6024,53076,20,,,,
6025,53087,10,,,,
6026,53087,20,,,,
6027,53088,10,,,,
6028,53088,40,,,,
6029,53090,10,,,,
6030,53094,10,,,,
6031,53094,40,,,,
6032,53095,40,,,,
6033,53095,41,,,,
6034,53095,10,,,,
6035,53102,10,,,,
6036,53102,20,,,,
6037,53139,10,,,,
6038,53139,40,,,,
6039,53148,30,,,,
6040,53158,10,,,,
6041,53158,11,,,,
6042,53237,10,,,,
6043,53237,11,,,,
6044,53249,10,,,,
6045,53255,20,,,,
6046,53255,30,,,,
6047,53256,10,,,,
6048,53266,10,,,,
6049,53279,10,,,,
6050,53301,20,,,,
6051,53302,10,,,,
6052,53304,10,,,,
6053,53304,20,,,,
6054,53321,31,-0.719006929,,,
6055,53326,10,,,,
6056,53345,10,,,,
6057,53345,20,,,,
6058,53352,10,,,,
6059,53352,20,,,,
6060,53354,20,,,,
6061,53354,30,,,,
6062,53376,20,,,,
6063,53407,20,,,,
6064,53413,10,,,,
6065,53413,20,,,,
6066,53430,10,,,,
6067,53462,20,,,,
6068,53462,30,,,,
6069,53472,10,,,,
6070,53472,20,,,,
6071,53478,10,,,,
6072,53478,40,,,,
6073,53482,20,,,,
6074,53493,20,,,,
6075,53493,30,,,,
6076,53495,10,,,,
6077,53523,10,,,,
6078,53523,20,,,,
6079,53525,10,,,,
6080,53525,40,,,,
6081,53536,10,-0.719006929,,,
6082,53583,20,,,,
6083,53583,30,,,,
6084,53648,10,,,,
6085,53648,40,,,,
6086,53674,10,,,,
6087,53674,20,,,,
6088,53683,10,,,,
6089,53700,10,,,,
6090,53713,10,,,,
6091,53725,30,,,,
6092,53725,31,0.552762552,,,
6093,53730,10,,,,
6094,53730,20,,,,
6095,53764,10,,,,
6096,53764,20,,,,
6097,53776,10,,,,
6098,53776,40,,,,
6099,53780,10,,,,
6100,53782,10,,,,
6101,53782,20,,,,
6102,53788,30,,,,
6103,53788,20,,,,
6104,53791,40,,,,
6105,53791,41,,,,
6106,53813,10,,,,
6107,53813,20,,,,
6108,53820,20,,,,
6109,53824,20,,,,
6110,53824,30,,,,
6111,53828,20,,,,
6112,53828,30,,,,
6113,53833,10,,,,
6114,53833,40,,,,
6115,53839,10,,,,
6116,53846,10,,,,
6117,53853,20,,,,
6118,53853,30,,,,
6119,53856,20,,,,
6120,53856,30,,,,
6121,53871,10,,,,
6122,53871,20,,,,
6123,53874,10,,,,
6124,53876,10,,,,
6125,53876,40,,,,
6126,53879,10,,,,
6127,53879,20,,,,
6128,53881,10,,,,
6129,53882,10,,,,
6130,53882,11,,,,
6131,53889,10,,,,
6132,53889,40,,,,
6133,53892,10,,,,
6134,53898,10,,,,
6135,53901,20,,,,
6136,53901,30,,,,
6137,53905,10,,,,
6138,53905,20,,,,
6139,53910,10,,,,
6140,53910,40,,,,
6141,53926,10,,,,
6142,53930,20,,,,
6143,53930,30,,,,
6144,53940,10,,,,
6145,53949,10,,,,
6146,53969,20,,,,
6147,53969,30,,,,
6148,54000,10,,,,
6149,54008,10,,,,
6150,54008,11,,,,
6151,54017,10,,,,
6152,54017,20,,,,
6153,54053,10,,,,
6154,54053,20,,,,
6155,54071,30,,,,
6156,54071,31,,,,
6157,54078,10,,,,
6158,54082,10,,,,
6159,54082,20,,,,
6160,54092,10,,,,
6161,54098,20,,,,
6162,54098,30,,,,
6163,54111,20,,,,
6164,54111,30,,,,
6165,54113,10,,,,
6166,54113,20,,,,
6167,54114,20,,,,
6168,54124,10,,,,
6169,54124,20,,,,
6170,54129,10,,,,
6171,54129,11,,,,
6172,54137,10,,,,
6173,54143,10,,,,
6174,54154,10,,,,
6175,54154,20,,,,
6176,54163,20,,,,
6177,54168,10,,,,
6178,54168,20,,,,
6179,54169,20,,,,
6180,54169,30,,,,
6181,54185,20,,,,
6182,54185,21,,,,
6183,54188,10,,,,
6184,54191,10,,,,
6185,54191,11,,,,
6186,54201,40,,,,
6187,54212,10,,,,
6188,54212,40,,,,
6189,54247,10,,,,
6190,54247,40,,,,
6191,54257,10,,,,
6192,54271,10,,,,
6193,54289,20,,,,
6194,54289,30,,,,
6195,54290,10,,,,
6196,54290,20,,,,
6197,54298,10,,,,
6198,54298,20,,,,
6199,54312,10,,,,
6200,54312,40,,,,
6201,54317,10,,,,
6202,54317,20,,,,
6203,54336,10,,,,
6204,54336,40,,,,
6205,54362,10,,,,
6206,54362,40,,,,
6207,54376,10,,,,
6208,54376,40,,,,
6209,54384,10,,,,
6210,54384,40,,,,
6211,54387,10,,,,
6212,54387,20,,,,
6213,54390,20,,,,
6214,54395,10,,,,
6215,54406,10,,,,
6216,54406,20,,,,
6217,54441,20,,,,
6218,54441,21,-0.719006929,,,
6219,54441,30,,,,
6220,54479,10,,,,
6221,54479,11,,,,
6222,54486,10,,,,
6223,54486,40,,,,
6224,54504,10,,,,
6225,54506,20,,,,
6226,54509,30,,,,
6227,54509,31,0.552762552,,,
6228,54509,20,,,,
6229,54514,10,,,,
6230,54514,40,,,,
6231,54524,10,,,,
6232,54534,10,,,,
6233,54534,20,,,,
6234,54540,20,,,,
6235,54540,30,,,,
6236,54542,20,,,,
6237,54542,22,0.552762552,,,
6238,54542,21,,,,
6239,54580,11,,,,
6240,54580,10,,,,
6241,54580,12,-0.719006929,,,
6242,54586,10,,,,
6243,54586,20,,,,
6244,54591,10,,,,
6245,54591,20,,,,
6246,54594,10,,,,
6247,54594,20,,,,
6248,54597,10,,,,
6249,54602,10,,,,
6250,54616,10,,,,
6251,54616,40,,,,
6252,54617,10,,,,
6253,54617,40,,,,
6254,54620,10,,,,
6255,54620,40,,,,
6256,54629,20,,,,
6257,54629,30,,,,
6258,54641,10,,,,
6259,54641,20,,,,
6260,54650,10,,,,
6261,54661,10,,,,
6262,54661,20,,,,
6263,54669,20,,,,
6264,54669,30,,,,
6265,54673,10,,,,
6266,54673,11,,,,
6267,54735,10,,,,
6268,54735,20,,,,
6269,54741,40,0.552762552,,,
6270,54741,41,-0.719006929,,,
6271,54756,10,,,,
6272,54763,10,,,,
6273,54763,20,,,,
6274,54769,10,,,,
6275,54769,40,,,,
6276,54772,10,,,,
6277,54772,20,,,,
6278,54773,10,,,,
6279,54773,20,,,,
6280,54795,10,,,,
6281,54796,10,,,,
6282,54796,40,,,,
6283,54798,20,,,,
6284,54798,30,,,,
6285,54818,10,,,,
6286,54829,10,,,,
6287,54829,20,,,,
6288,54831,10,,,,
6289,54831,20,,,,
6290,54858,10,,,,
6291,54859,10,,,,
6292,54932,10,,,,
6293,54932,20,,,,
6294,54963,10,,,,
6295,54965,10,,,,
6296,55000,10,,,,
6297,55000,40,,,,
6298,55003,20,,,,
6299,55012,30,,,,
6300,55012,31,,,,
6301,55032,10,,,,
6302,55045,10,,,,
6303,55088,20,,,,
6304,55096,20,,,,
6305,55106,10,,,,
6306,55120,10,,,,
6307,55120,11,3.096301514,,,
6308,55134,20,,,,
6309,55134,30,,,,
6310,55145,10,,,,
6311,55145,40,,,,
6312,55151,10,,,,
6313,55151,20,,,,
6314,55185,10,,,,
6315,55185,40,,,,
6316,55185,41,,,,
6317,55212,10,,,,
6318,55212,40,,,,
6319,55250,10,,,,
6320,55250,40,,,,
6321,55253,10,,,,
6322,55253,20,,,,
6323,55266,20,,,,
6324,55266,30,,,,
6325,55276,10,,,,
6326,55292,10,,,,
6327,55363,10,,,,
6328,55363,40,,,,
6329,55366,10,,,,
6330,55369,10,,,,
6331,55369,40,,,,
6332,55388,10,,,,
6333,55394,10,,,,
6334,55394,20,,,,
6335,55403,20,,,,
6336,55403,30,,,,
6337,55439,10,,,,
6338,55444,10,,,,
6339,55444,40,,,,
6340,55470,10,,,,
6341,55470,40,,,,
6342,55566,10,,,,
6343,55570,10,,,,
6344,55574,20,,,,
6345,55601,10,,,,
6346,55601,40,,,,
6347,55607,10,,,,
6348,55622,10,,,,
6349,55625,10,,,,
6350,55630,30,,,,
6351,55633,30,,,,
6352,55633,31,,,,
6353,55634,10,,,,
6354,55654,10,,,,
6355,55654,20,,,,
6356,55711,40,,,,
6357,55720,10,,,,
6358,55720,20,,,,
6359,55721,10,,,,
6360,55721,20,,,,
6361,55737,10,,,,
6362,55737,40,,,,
6363,55750,10,,,,
6364,55750,20,,,,
6365,55756,10,,,,
6366,55757,10,,,,
6367,55757,11,,,,
6368,55831,20,,,,
6369,55831,30,,,,
6370,55884,10,,,,
6371,55884,20,,,,
6372,55902,10,,,,
6373,55902,11,,,,
6374,55917,10,,,,
6375,55917,20,,,,
6376,55975,10,,,,
6377,55975,20,,,,
6378,56010,10,,,,
6379,56010,20,,,,
6380,56030,10,,,,
6381,56030,11,,,,
6382,56038,30,,,,
6383,56038,20,,,,
6384,56041,10,,,,
6385,56043,10,,,,
6386,56051,10,,,,
6387,56051,11,,,,
6388,56061,10,,,,
6389,56061,20,,,,
6390,56067,10,,,,
6391,56067,20,,,,
6392,56067,21,-0.719006929,,,
6393,56072,10,,,,
6394,56072,40,,,,
6395,56076,10,,,,
6396,56082,10,,,,
6397,56083,20,,,,
6398,56083,21,-0.719006929,,,
6399,56083,30,-0.719006929,,,
6400,56087,20,,,,
6401,56087,30,,,,
6402,56089,10,,,,
6403,56089,40,,,,
6404,56092,10,,,,
6405,56092,20,,,,
6406,56104,20,,,,
6407,56104,30,,,,
6408,56117,20,,,,
6409,56117,30,,,,
6410,56117,31,0.552762552,,,
6411,56134,10,,,,
6412,56138,10,,,,
6413,56138,40,,,,
6414,56140,10,,,,
6415,56140,20,,,,
6416,56156,10,,,,
6417,56156,11,,,,
6418,56162,30,,,,
6419,56164,10,,,,
6420,56164,20,,,,
6421,56182,10,,,,
6422,56182,20,,,,
6423,56211,40,,,,
6424,56215,20,,,,
6425,56215,30,,,,
6426,56274,10,,,,
6427,56282,10,,,,
6428,56287,10,,,,
6429,56296,10,,,,
6430,56296,20,,,,
6431,56298,10,,,,
6432,56298,20,,,,
6433,56318,10,,,,
6434,56323,10,,,,
6435,56323,11,,,,
6436,56354,30,,,,
6437,56419,10,,,,
6438,56425,10,,,,
6439,56429,10,,,,
6440,56435,10,,,,
6441,56436,10,,,,
6442,56436,20,,,,
6443,56458,10,,,,
6444,56458,11,,,,
6445,56461,10,,,,
6446,56461,40,,,,
6447,56469,10,,,,
6448,56489,10,,,,
6449,56489,20,,,,
6450,56492,10,,,,
6451,56515,10,,,,
6452,56515,20,,,,
6453,56550,10,,,,
6454,56550,40,,,,
6455,56560,10,,,,
6456,56562,10,,,,
6457,56562,20,,,,
6458,56564,20,,,,
6459,56566,20,,,,
6460,56566,30,,,,
6461,56567,10,,,,
6462,56567,20,,,,
6463,56610,10,,,,
6464,56617,10,,,,
6465,56639,10,,,,
6466,56639,20,,,,
6467,56651,10,,,,
6468,56665,20,,,,
6469,56665,30,,,,
6470,56675,10,,,,
6471,56678,10,,,,
6472,56698,10,,,,
6473,56698,20,,,,
6474,56703,10,,,,
6475,56712,10,,,,
6476,56712,40,,,,
6477,56714,10,,,,
6478,56714,20,,,,
6479,56721,10,,,,
6480,56747,10,,,,
6481,56747,20,,,,
6482,56752,10,,,,
6483,56753,10,,,,
6484,56754,10,,,,
6485,56754,40,,,,
6486,56778,10,,,,
6487,56792,10,,,,
6488,56835,10,,,,
6489,56840,10,,,,
6490,56853,10,,,,
6491,56856,10,,,,
6492,56886,10,,,,
6493,56911,10,,,,
6494,56912,10,,,,
6495,56936,10,,,,
6496,56955,11,,,0.325806226,
6497,56955,10,,,,
6498,56966,10,,,,
6499,56966,40,,,,
6500,56991,30,,,,
6501,56991,31,1.824532033,,,
6502,57018,10,,,,
6503,57018,20,,,,
6504,57026,10,,,,
6505,57026,20,,,,
6506,57040,10,,,,
6507,57045,10,,,,
6508,57092,10,,,,
6509,57099,10,,,,
6510,57117,10,,,,
6511,57117,20,,,,
6512,57124,10,,,,
6513,57130,10,,,,
6514,57130,40,,,,
6515,57138,20,,,,
6516,57142,10,,,,
6517,57154,30,,,,
6518,57168,10,,,,
6519,57170,10,,,,
6520,57184,30,,,,
6521,57210,10,0.552762552,,,
6522,57218,10,,,,
6523,57226,10,,,,
6524,57227,10,,,,
6525,57227,20,,,,
6526,57244,20,,,,
6527,57246,10,,,,
6528,57253,10,,,,
6529,57253,20,,,,
6530,57263,10,-0.719006929,,,
6531,57284,10,,,,
6532,57284,20,,,,
6533,57296,10,,,,
6534,57296,20,,,,
6535,57306,20,,,,
6536,57306,30,,,,
6537,57338,10,,,,
6538,57339,10,,,,
6539,57339,20,0.552762552,,,
6540,57339,21,1.824532033,,,
6541,57341,40,,,,
6542,57341,41,3.096301514,,,
6543,57341,10,,,,
6544,57364,10,,,,
6545,57364,40,,,,
6546,57376,10,,,,
6547,57388,10,0.552762552,,,
6548,57388,11,,,,
6549,57396,30,,,,
6550,57396,20,,,,
6551,57396,31,,,,
6552,57408,10,,,,
6553,57417,10,,,,
6554,57426,20,,,,
6555,57440,10,,,,
6556,57440,40,,,,
6557,57448,10,,,,
6558,57455,10,,,,
6559,57455,40,,,,
6560,57461,20,,,,
6561,57461,21,,,,
6562,57472,10,,,,
6563,57485,20,,,,
6564,57499,10,,,,
6565,57506,10,,,,
6566,57506,40,,,,
6567,57509,10,,,,
6568,57509,20,,,,
6569,57511,10,,,,
6570,57511,40,,,,
6571,57516,10,,,,
6572,57516,40,,,,
6573,57541,10,,,,
6574,57544,10,,,,
6575,57544,20,,,,
6576,57547,10,,,,
6577,57586,20,,,,
6578,57586,30,-0.719006929,,,
6579,57588,10,,,,
6580,57605,10,,,,
6581,57605,40,,,,
6582,57612,30,,,,
6583,57624,10,,,,
6584,57627,10,,,,
6585,57627,20,0.552762552,,,
6586,57629,10,,,,
6587,57630,10,,,,
6588,57639,10,,,,
6589,57644,10,,,,
6590,57644,40,,,,
6591,57669,10,,,,
6592,57669,40,,,,
6593,57714,10,,,,
6594,57714,40,,,,
6595,57717,10,,,,
6596,57717,20,,,,
6597,57721,30,,,,
6598,57760,10,,,,
6599,57770,10,,,,
6600,57786,10,,,,
6601,57786,40,,,,
6602,57792,10,0.552762552,,,
6603,57886,10,,,,
6604,57894,10,,,,
6605,57894,20,,,,
6606,57898,20,,,,
6607,57915,10,,,,
6608,57921,10,,,,
6609,57941,10,,,,
6610,57941,20,,,,
6611,57946,10,,,,
6612,57960,10,,,,
6613,57976,10,,,,
6614,57976,40,,,,
6615,58024,20,,,,
6616,58024,30,,,,
6617,58049,40,,,,
6618,58049,10,,,,
6619,58053,10,,,,
6620,58064,10,,,,
6621,58064,40,,,,
6622,58093,10,,,,
6623,58098,10,,,,
6624,58098,20,,,,
6625,58105,20,,,,
6626,58120,10,,,,
6627,58120,40,,,,
6628,58122,10,,,,
6629,58122,20,,,,
6630,58125,10,,,,
6631,58125,20,,,,
6632,58131,10,,,,
6633,58137,10,,,,
6634,58137,20,,,,
6635,58153,10,,,,
6636,58153,11,,,,
6637,58161,10,,,,
6638,58183,20,,,,
6639,58183,30,,,,
6640,58184,10,,,,
6641,58219,10,,,,
6642,58219,40,,,,
6643,58241,10,,,,
6644,58241,40,,,,
6645,58249,10,,,,
6646,58251,10,,,,
6647,58251,20,,,,
6648,58260,10,,,,
6649,58267,10,,,,
6650,58267,20,,,,
6651,58277,10,,,,
6652,58277,40,,,,
6653,58280,10,,,,
6654,58307,20,,,,
6655,58307,30,,,,
6656,58308,40,,,,
6657,58309,10,,,,
6658,58314,20,,,,
6659,58314,30,,,,
6660,58343,10,,,,
6661,58343,40,,,,
6662,58377,10,,,,
6663,58384,20,,,,
6664,58384,30,,,,
6665,58392,10,,,,
6666,58398,10,,,,
6667,58405,10,,,,
6668,58405,20,,,,
6669,58459,10,,,,
6670,58466,10,,,,
6671,58486,10,,,,
6672,58493,10,,,,
6673,58501,10,,,,
6674,58501,20,,,,
6675,58508,10,,,,
6676,58508,20,,,,
6677,58523,10,,,,
6678,58567,10,,,,
6679,58567,20,,,,
6680,58576,10,,,,
6681,58589,20,,,,
6682,58589,30,,,,
6683,58590,10,,,,
6684,58592,10,,,,
6685,58592,20,,,,
6686,58605,10,,,,
6687,58605,20,,,,
6688,58608,10,,,,
6689,58609,30,,,,
6690,58609,31,,,,
6691,58631,20,,,,
6692,58633,10,,,,
6693,58633,20,,,,
6694,58640,20,,,,
6695,58640,30,,,,
6696,58648,10,,,,
6697,58648,20,,,,
6698,58652,10,,,,
6699,58678,10,,,,
6700,58678,20,,,,
6701,58691,30,,,,
6702,58747,10,,,,
6703,58747,20,,,,
6704,58752,10,,,,
6705,58752,40,,,,
6706,58798,40,,,,
6707,58799,10,,,,
6708,58802,10,,,,
6709,58804,10,,,,
6710,58804,20,,,,
6711,58828,10,,,,
6712,58850,10,,,,
6713,58862,10,,,,
6714,58868,30,,,,
6715,58868,20,,,,
6716,58869,10,,,,
6717,58870,10,,,,
6718,58881,30,,,,
6719,58881,20,,,,
6720,58882,30,,,,
6721,58888,10,,,,
6722,58888,40,,,,
6723,58895,10,,,,
6724,58895,20,,,,
6725,58900,10,,,,
6726,58907,10,,,,
6727,58931,10,,,,
6728,58962,10,,,,
6729,58974,10,,,,
6730,58974,20,,,,
6731,58979,10,,,,
6732,59007,10,,,,
6733,59007,20,,,,
6734,59024,10,,,,
6735,59024,40,,,,
6736,59035,10,,,,
6737,59035,20,,,,
6738,59036,10,,,,
6739,59051,20,,,,
6740,59060,10,,,,
6741,59060,40,,,,
6742,59063,10,,,,
6743,59072,10,,,,
6744,59085,10,,,,
6745,59086,10,,,,
6746,59086,40,,,,
6747,59144,20,,,,
6748,59144,21,,,,
6749,59166,20,,,,
6750,59166,30,,,,
6751,59179,10,,,,
6752,59184,10,,,,
6753,59184,20,,,,
6754,59210,20,,,,
6755,59210,30,,,,
6756,59212,10,,,,
6757,59240,10,-0.719006929,,,
6758,59255,10,,,,
6759,59256,10,,,,
6760,59258,30,,,,
6761,59272,10,,,,
6762,59272,20,,,,
6763,59278,10,,,,
6764,59278,20,,,,
6765,59279,10,,,,
6766,59300,20,,,,
6767,59300,30,,,,
6768,59346,20,,,,
6769,59347,10,,,,
6770,59355,10,,,,
6771,59355,11,,,,
6772,59359,10,,,,
6773,59359,40,,,,
6774,59368,10,,,,
6775,59368,40,,,,
6776,59387,10,,,,
6777,59394,10,,,,
6778,59403,10,,,,
6779,59407,40,,,,
6780,59418,10,,,,
6781,59419,10,,,,
6782,59419,20,,,,
6783,59430,10,,,,
6784,59439,30,,,,
6785,59439,40,,,,
6786,59449,10,,,,
6787,59454,10,,,,
6788,59465,10,,,,
6789,59467,10,,,,
6790,59474,10,,,,
6791,59474,40,,,,
6792,59493,10,,,,
6793,59569,10,,,,
6794,59570,10,,,,
6795,59570,40,,,,
6796,59574,10,,,,
6797,59580,10,,,,
6798,59580,40,,,,
6799,59596,20,,,,
6800,59598,20,,,,
6801,59598,30,,,,
6802,59599,10,,,,
6803,59599,11,,,,
6804,59605,10,,,,
6805,59625,10,,,,
6806,59646,30,,,,
6807,59690,20,,,,
6808,59693,10,,,,
6809,59695,10,,,,
6810,59695,11,,,,
6811,59696,10,,,,
6812,59702,10,,,,
6813,59702,20,,,,
6814,59736,10,,,,
6815,59736,40,,,,
6816,59746,40,,,,
6817,59760,10,,,,
6818,59762,10,,,,
6819,59779,10,,,,
6820,59795,20,,,,
6821,59795,30,,,,
6822,59812,10,,,,
6823,59817,10,,,,
6824,59855,10,,,,
6825,59855,20,,,,
6826,59864,10,,,,
6827,59872,20,,,,
6828,59872,30,,,,
6829,59884,10,,,,
6830,59884,40,,,,
6831,59891,20,,,,
6832,59897,10,,,,
6833,59897,20,,,,
6834,59902,10,,,,
6835,59903,10,,,,
6836,59920,20,,,,
6837,59929,20,,,,
6838,59929,30,,,,
6839,59930,10,,,,
6840,59934,10,,,,
6841,59935,10,,,,
6842,59935,20,,,,
6843,59939,10,,,,
6844,59939,11,,,,
6845,59954,10,,,,
6846,59954,40,,,,
6847,59966,20,,,,
6848,59971,10,,,,
6849,59998,10,,,,
6850,60005,10,,,,
6851,60020,10,,,,
6852,60027,10,,,,
6853,60028,10,,,,
6854,60072,10,,,,
6855,60073,10,,,,
6856,60082,10,,,,
6857,60084,10,,,,
6858,60092,10,,,,
6859,60092,20,,,,
6860,60098,10,,,,
6861,60112,10,,,,
6862,60114,10,,,,
6863,60136,10,,,,
6864,60136,40,,,,
6865,60141,20,,,,
6866,60146,10,,,,
6867,60146,20,,,,
6868,60148,10,,,,
6869,60148,40,,,,
6870,60179,10,,,,
6871,60196,10,,,,
6872,60214,10,,,,
6873,60227,20,,,,
6874,60232,10,,,,
6875,60232,40,,,,
6876,60273,10,,,,
6877,60273,20,,,,
6878,60278,10,,,,
6879,60278,20,,,,
6880,60288,10,,,,
6881,60290,20,,,,
6882,60290,30,,,,
6883,60293,10,,,,
6884,60293,20,,,,
6885,60296,10,,,,
6886,60296,20,,,,
6887,60297,10,0.552762552,,,
6888,60297,11,0.552762552,,,
6889,60299,10,,,,
6890,60299,20,,,,
6891,60300,10,,,,
6892,60300,20,,,,
6893,60304,10,,,,
6894,60304,40,,,,
6895,60311,10,,,,
6896,60311,20,,,,
6897,60314,20,,,,
6898,60314,21,,,,
6899,60316,10,,,,
6900,60316,40,,,,
6901,60317,10,,,,
6902,60317,40,,,,
6903,60324,10,,,,
6904,60329,10,,,,
6905,60330,10,,,,
6906,60330,20,,,,
6907,60347,10,,,,
6908,60347,20,,,,
6909,60353,10,,,,
6910,60353,20,,,,
6911,60357,20,,,,
6912,60357,30,,,,
6913,60360,10,,,,
6914,60360,20,,,,
6915,60370,10,,,,
6916,60370,20,,,,
6917,60383,10,,,,
6918,60383,20,,,,
6919,60386,20,,,,
6920,60386,30,,,,
6921,60397,10,,,,
6922,60403,20,,,,
6923,60403,30,,,,
6924,60404,10,,,,
6925,60406,10,,,,
6926,60419,10,,,,
6927,60419,20,,,,
6928,60424,20,,,,
6929,60427,10,,,,
6930,60427,20,,,,
6931,60428,10,,,,
6932,60435,10,,,,
6933,60436,10,,,,
6934,60440,20,,,,
6935,60440,30,,,,
6936,60446,10,,,,
6937,60446,20,,,,
6938,60453,10,,,,
6939,60470,20,,,,
6940,60470,30,,,,
6941,60477,10,,,,
6942,60477,20,,,,
6943,60492,10,,,,
6944,60492,11,,,,
6945,60501,20,,,,
6946,60501,30,,,,
6947,60502,10,,,,
6948,60509,10,,,,
6949,60509,40,,,,
6950,60513,10,,,,
6951,60516,10,,,,
6952,60518,10,,,,
6953,60529,10,,,,
6954,60529,20,,,,
6955,60530,10,,,,
6956,60537,10,,,,
6957,60537,20,,,,
6958,60539,10,,,,
6959,60539,11,,,,
6960,60547,40,,,,
6961,60548,10,,,,
6962,60553,10,,,,
6963,60553,20,,,,
6964,60555,10,,,,
6965,60594,10,,,,
6966,60594,40,,,,
6967,60607,10,,,,
6968,60607,20,,,,
6969,60612,10,,,,
6970,60615,10,,,,
6971,60615,20,,,,
6972,60637,10,,,,
