,HHID,E4588_y,F5348,G5735,HQ400,JQ400,KQ400,LQ400
48213,211651,,-1.0,,,,,
48214,211657,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48215,211658,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48216,211659,,1.0,1.0,-1.0,-1.0,-1.0,-1.0
48217,211663,,1.0,1.0,1.0,1.0,1.0,1.0
48218,211665,,1.0,-1.0,,1.0,1.0,1.0
48219,211667,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48220,211669,,1.0,1.0,,,,
48221,211670,,,,,,,
48222,211672,,-1.0,1.0,1.0,1.0,1.0,1.0
48223,211680,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48224,211681,,-1.0,-1.0,-1.0,-1.0,-1.0,
48225,211685,,-1.0,,,-1.0,-1.0,
48226,211686,,-1.0,-1.0,-1.0,-1.0,,
48227,211687,,-1.0,,,,,
48228,211689,,,,,,,-1.0
48229,211690,,1.0,1.0,,,,
48230,211691,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48231,211692,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48232,211694,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48233,211695,,1.0,-1.0,,,,
48234,211699,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48235,211700,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48236,211701,,1.0,1.0,1.0,1.0,1.0,1.0
48237,211713,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48238,211714,,-1.0,-1.0,-1.0,1.0,,
48239,211715,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48240,211718,,-1.0,,,,,
48241,211719,,1.0,1.0,1.0,1.0,1.0,1.0
48242,211721,,-1.0,-1.0,,,,
48243,211723,,-1.0,-1.0,1.0,1.0,1.0,1.0
48244,211724,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48245,211726,,1.0,-1.0,1.0,1.0,,-1.0
48246,211727,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48247,211729,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48248,211732,,-1.0,1.0,,1.0,-1.0,-1.0
48249,211733,,-1.0,-1.0,-1.0,-1.0,,
48250,211735,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48251,211736,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48252,211737,,-1.0,-1.0,-1.0,-1.0,-1.0,
48253,211739,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48254,211740,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48255,211743,,-1.0,,,-1.0,-1.0,
48256,211745,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48257,211746,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48258,211747,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48259,211751,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48260,211753,,-1.0,-1.0,-1.0,-1.0,,
48261,211755,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48262,211758,,-1.0,-1.0,-1.0,-1.0,-1.0,
48263,211759,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48264,211762,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48265,211763,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48266,211769,,-1.0,-1.0,,,,
48267,211770,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48268,211776,,-1.0,,,,,
48269,211777,,-1.0,,,,,
48270,211778,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48271,211785,,1.0,1.0,-1.0,-1.0,,
48272,211790,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48273,211792,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48274,211796,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48275,211798,,-1.0,-1.0,-1.0,-1.0,-1.0,
48276,211799,,-1.0,-1.0,-1.0,-1.0,,
48277,211800,,-1.0,-1.0,,,,
48278,211802,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48279,211803,,-1.0,-1.0,-1.0,,-1.0,-1.0
48280,211810,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48281,211813,,-1.0,-1.0,,,,
48282,211814,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48283,211815,,-1.0,,,,,
48284,211822,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48285,211825,,-1.0,,,,,
48286,211827,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48287,211828,,-1.0,-1.0,-1.0,,,
48288,211829,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48289,211833,,-1.0,-1.0,-1.0,-1.0,,
48290,211834,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48291,211836,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48292,211838,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48293,211840,,-1.0,,,,,
48294,211842,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48295,211843,,-1.0,-1.0,-1.0,-1.0,,
48296,211844,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48297,211845,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48298,211847,,-1.0,-1.0,-1.0,-1.0,,
48299,211853,,,-1.0,,,,
48300,211856,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48301,211857,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48302,211858,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48303,211861,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48304,211865,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48305,211867,,-1.0,-1.0,,,,
48306,211869,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48307,211871,,1.0,1.0,1.0,,,
48308,211873,,-1.0,-1.0,-1.0,-1.0,,
48309,211877,,-1.0,-1.0,-1.0,-1.0,,
48310,211878,,,,-1.0,,,
48311,211879,,-1.0,-1.0,-1.0,-1.0,-1.0,
48312,211880,,-1.0,-1.0,-1.0,-1.0,,
48313,211881,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48314,211882,,-1.0,-1.0,-1.0,-1.0,-1.0,
48315,211884,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
48316,211886,,,-1.0,-1.0,-1.0,-1.0,-1.0
48317,211887,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48318,211888,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48319,211889,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48320,211890,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48321,211893,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48322,211895,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48323,211897,,-1.0,-1.0,-1.0,,-1.0,-1.0
48324,211899,,-1.0,-1.0,-1.0,,,
48325,211900,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48326,211907,,-1.0,-1.0,-1.0,,-1.0,-1.0
48327,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48328,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48329,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48330,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48331,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48332,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48333,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48334,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48335,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48336,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48337,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48338,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48339,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48340,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48341,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48342,211908,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48343,211910,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48344,211911,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48345,211912,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48346,211913,,-1.0,1.0,,,,
48347,211914,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48348,211915,,-1.0,-1.0,-1.0,-1.0,-1.0,
48349,211917,,1.0,-1.0,1.0,1.0,,
48350,211919,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48351,211921,,-1.0,-1.0,-1.0,-1.0,-1.0,
48352,211923,,-1.0,-1.0,-1.0,-1.0,,
48353,211924,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48354,211926,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48355,211928,,-1.0,1.0,-1.0,1.0,,
48356,211932,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48357,211936,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48358,211937,,-1.0,,,,,
48359,211938,,-1.0,-1.0,-1.0,,,
48360,211941,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
48361,211942,,-1.0,-1.0,-1.0,-1.0,-1.0,
48362,211944,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48363,211946,,-1.0,-1.0,-1.0,-1.0,-1.0,
48364,211949,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
48365,211953,,1.0,1.0,1.0,1.0,1.0,-1.0
48366,211956,,-1.0,,,,,
48367,211957,,1.0,1.0,-1.0,1.0,-1.0,-1.0
48368,211958,,1.0,-1.0,1.0,1.0,-1.0,-1.0
48369,211964,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48370,211967,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48371,211970,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48372,211972,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48373,211974,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48374,211976,,-1.0,-1.0,,,,
48375,211977,,-1.0,,,,,
48376,211979,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48377,211980,,-1.0,-1.0,-1.0,,,
48378,211982,,-1.0,-1.0,-1.0,,-1.0,-1.0
48379,211983,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48380,211986,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48381,211987,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48382,211989,,-1.0,-1.0,-1.0,-1.0,-1.0,
48383,211991,,-1.0,-1.0,,,,
48384,211992,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48385,211993,,-1.0,-1.0,1.0,1.0,1.0,
48386,211995,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48387,211996,,,-1.0,-1.0,-1.0,-1.0,-1.0
48388,211997,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48389,211998,,-1.0,,-1.0,-1.0,,-1.0
48390,211999,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48391,212000,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48392,212002,,-1.0,,,,,
48393,212003,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48394,212005,,1.0,1.0,1.0,1.0,,
48395,212007,,1.0,1.0,1.0,-1.0,-1.0,
48396,212011,,-1.0,-1.0,-1.0,,,-1.0
48397,212013,,-1.0,-1.0,,,,
48398,212015,,-1.0,,,,,
48399,212017,,-1.0,,-1.0,-1.0,-1.0,-1.0
48400,212021,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48401,212026,,-1.0,,,,,
48402,212028,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48403,212030,,-1.0,-1.0,,-1.0,-1.0,-1.0
48404,212031,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48405,212032,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48406,212033,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48407,212037,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48408,212039,,-1.0,-1.0,,,,
48409,212041,,-1.0,-1.0,-1.0,,,
48410,212043,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48411,212044,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48412,212046,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48413,212049,,-1.0,-1.0,,,,
48414,212053,,-1.0,-1.0,,,,
48415,212055,,-1.0,-1.0,-1.0,-1.0,-1.0,
48416,212056,,1.0,1.0,1.0,,,
48417,212057,,-1.0,-1.0,,,,
48418,212059,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48419,212061,,-1.0,-1.0,-1.0,,-1.0,
48420,212063,,-1.0,-1.0,-1.0,-1.0,,-1.0
48421,212064,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48422,212065,,-1.0,-1.0,-1.0,-1.0,-1.0,
48423,212066,,-1.0,,,,,
48424,212070,,-1.0,-1.0,-1.0,-1.0,-1.0,
48425,212071,,-1.0,-1.0,-1.0,,,
48426,212072,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48427,212078,,-1.0,-1.0,-1.0,-1.0,-1.0,
48428,212080,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48429,212081,,-1.0,,,,,
48430,212083,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48431,212084,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48432,212088,,-1.0,-1.0,-1.0,,,
48433,212089,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48434,212090,,1.0,1.0,1.0,,,
48435,212092,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48436,212094,,-1.0,-1.0,-1.0,1.0,1.0,1.0
48437,212096,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48438,212097,,-1.0,-1.0,-1.0,1.0,1.0,1.0
48439,212100,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48440,212102,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48441,212103,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48442,212106,,-1.0,-1.0,-1.0,-1.0,,
48443,212107,,-1.0,,,,,
48444,212109,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48445,212114,,-1.0,-1.0,-1.0,-1.0,,
48446,212115,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48447,212116,,-1.0,-1.0,-1.0,,,
48448,212117,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48449,212118,,-1.0,-1.0,-1.0,-1.0,,-1.0
48450,212121,,1.0,,,,,
48451,212130,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48452,212135,,-1.0,-1.0,,,,
48453,212137,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48454,212138,,-1.0,-1.0,-1.0,,-1.0,-1.0
48455,212139,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48456,212143,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48457,212144,,1.0,1.0,,,,
48458,212145,,1.0,,,,,
48459,212146,,-1.0,-1.0,,,,
48460,212147,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48461,212149,,1.0,1.0,1.0,-1.0,1.0,-1.0
48462,212150,,-1.0,-1.0,,-1.0,-1.0,-1.0
48463,212152,,-1.0,-1.0,-1.0,-1.0,-1.0,
48464,212153,,-1.0,,,-1.0,,
48465,212156,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48466,212158,,-1.0,-1.0,,,,
48467,212160,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48468,212162,,-1.0,-1.0,,,,
48469,212166,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48470,212168,,-1.0,-1.0,,,,
48471,212169,,-1.0,,-1.0,-1.0,-1.0,-1.0
48472,212170,,-1.0,-1.0,,,-1.0,
48473,212176,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
48474,212178,,-1.0,-1.0,-1.0,-1.0,,
48475,212181,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48476,212182,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48477,212183,,-1.0,-1.0,-1.0,,,
48478,212185,,1.0,1.0,-1.0,-1.0,-1.0,
48479,212186,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48480,212187,,-1.0,,,,,
48481,212191,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48482,212194,,-1.0,-1.0,-1.0,-1.0,-1.0,
48483,212196,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48484,212197,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48485,212198,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48486,212200,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48487,212203,,1.0,1.0,-1.0,-1.0,-1.0,-1.0
48488,212207,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48489,212209,,-1.0,-1.0,-1.0,,,
48490,212215,,-1.0,-1.0,1.0,1.0,1.0,
48491,212216,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48492,212217,,-1.0,,-1.0,-1.0,-1.0,-1.0
48493,212220,,-1.0,,,,,
48494,212222,,-1.0,-1.0,-1.0,,-1.0,-1.0
48495,212223,,-1.0,-1.0,-1.0,,-1.0,-1.0
48496,212225,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48497,212226,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48498,212227,,-1.0,-1.0,-1.0,,,
48499,212228,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48500,212229,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
48501,212234,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48502,212235,,-1.0,,,,,
48503,212237,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48504,212238,,1.0,1.0,,,,
48505,212239,,-1.0,,,,,
48506,212241,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
48507,212243,,-1.0,,-1.0,,,-1.0
48508,212245,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48509,212247,,1.0,-1.0,-1.0,,,
48510,212252,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48511,212253,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48512,212254,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48513,212255,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48514,212256,,-1.0,-1.0,-1.0,,,
48515,212259,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48516,212260,,-1.0,,,,,
48517,212261,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48518,212263,,-1.0,-1.0,,-1.0,-1.0,-1.0
48519,212264,,1.0,,,,,
48520,212266,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48521,212272,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48522,212273,,-1.0,,,,,
48523,212274,,-1.0,-1.0,-1.0,-1.0,,-1.0
48524,212275,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48525,212276,,-1.0,-1.0,,,,
48526,212277,,-1.0,-1.0,,,,
48527,212278,,-1.0,-1.0,-1.0,,,
48528,212279,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48529,212280,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48530,212282,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48531,212287,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48532,212288,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48533,212289,,-1.0,-1.0,-1.0,-1.0,,
48534,212291,,-1.0,-1.0,-1.0,-1.0,-1.0,
48535,212292,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48536,212293,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48537,212298,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48538,212299,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48539,212301,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48540,212302,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48541,212304,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48542,212307,,,,-1.0,-1.0,-1.0,-1.0
48543,212308,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48544,212309,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48545,212310,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48546,212312,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48547,212313,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48548,212314,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48549,212318,,-1.0,-1.0,-1.0,-1.0,-1.0,
48550,212319,,-1.0,-1.0,-1.0,-1.0,-1.0,
48551,212331,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48552,212334,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48553,212336,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48554,212337,,-1.0,-1.0,-1.0,,,
48555,212340,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48556,212341,,-1.0,-1.0,,,,
48557,212350,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48558,212351,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48559,212354,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48560,212356,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48561,212357,,,-1.0,-1.0,-1.0,-1.0,-1.0
48562,212360,,-1.0,-1.0,-1.0,,,
48563,212361,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48564,212363,,-1.0,-1.0,-1.0,1.0,1.0,1.0
48565,212370,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48566,212375,,1.0,1.0,-1.0,-1.0,-1.0,-1.0
48567,212377,,-1.0,,-1.0,-1.0,-1.0,-1.0
48568,212378,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48569,212382,,1.0,,,,,
48570,212383,,-1.0,,-1.0,-1.0,-1.0,-1.0
48571,212384,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48572,212385,,-1.0,-1.0,-1.0,-1.0,,
48573,212387,,-1.0,1.0,-1.0,-1.0,1.0,
48574,212389,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48575,212391,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48576,212393,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48577,212394,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48578,212397,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48579,212399,,-1.0,-1.0,-1.0,-1.0,-1.0,
48580,212400,,-1.0,-1.0,,,,
48581,212403,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48582,212409,,-1.0,-1.0,-1.0,,,
48583,212411,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48584,212414,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48585,212417,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48586,212419,,-1.0,-1.0,,,,
48587,212421,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48588,212421,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48589,212422,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
48590,212424,,-1.0,-1.0,-1.0,-1.0,-1.0,
48591,212426,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48592,212427,,,-1.0,-1.0,-1.0,-1.0,-1.0
48593,212430,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48594,212432,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48595,212438,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48596,212443,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48597,212445,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48598,212448,,-1.0,-1.0,-1.0,-1.0,-1.0,
48599,212449,,-1.0,-1.0,-1.0,,,
48600,212450,,-1.0,-1.0,,,,
48601,212452,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48602,212453,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48603,212455,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48604,212456,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48605,212456,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48606,212456,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48607,212456,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48608,212456,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48609,212456,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48610,212456,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48611,212456,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48612,212461,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48613,212462,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48614,212464,,-1.0,-1.0,-1.0,-1.0,-1.0,
48615,212466,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48616,212472,,1.0,1.0,1.0,-1.0,-1.0,
48617,212473,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48618,212474,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48619,212477,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48620,212478,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48621,212480,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48622,212482,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48623,212483,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48624,212486,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48625,212487,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48626,212488,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48627,212492,,-1.0,,,,,
48628,212493,,-1.0,-1.0,-1.0,1.0,-1.0,
48629,212497,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48630,212498,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48631,212499,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48632,212500,,-1.0,-1.0,,,,
48633,212501,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48634,212504,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48635,212505,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48636,212507,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48637,212509,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48638,212511,,-1.0,-1.0,-1.0,,,
48639,212512,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48640,212513,,-1.0,-1.0,-1.0,,,
48641,212514,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48642,212515,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
48643,212517,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48644,212518,,-1.0,-1.0,-1.0,,,
