,HHID,PN,V47_x,V47_y,W103,E374,F686,G757,HX060_R,JX060_R,KX060_R,LX060_R
23610,212766,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23611,212768,010,,,,,1.0,1.0,,,,
23612,212771,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23613,212771,020,,,,,-1.0,-1.0,-1.0,,,
23614,212772,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23615,212773,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23616,212773,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23617,212774,010,,,,,1.0,1.0,1.0,1.0,1.0,
23618,212777,010,,,,,1.0,,,,,
23619,212779,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23620,212779,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23621,212780,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23622,212780,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23623,212782,010,,,,,-1.0,,,,,
23624,212785,010,,,,,1.0,1.0,1.0,1.0,,
23625,212785,020,,,,,-1.0,-1.0,-1.0,-1.0,,
23626,212791,010,,,,,-1.0,-1.0,,,,
23627,212791,020,,,,,1.0,1.0,1.0,1.0,,
23628,212792,010,,,,,1.0,1.0,,,,
23629,212795,010,,,,,1.0,1.0,1.0,1.0,1.0,
23630,212795,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23631,212797,010,,,,,-1.0,-1.0,-1.0,,,
23632,212800,010,,,,,-1.0,-1.0,,,,
23633,212800,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23634,212802,010,,,,,1.0,1.0,,,,
23635,212802,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23636,212803,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23637,212803,020,,,,,1.0,,,,,
23638,212804,010,,,,,-1.0,-1.0,,,,
23639,212804,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23640,212805,010,,,,,1.0,1.0,,,,
23641,212805,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23642,212808,010,,,,,1.0,1.0,1.0,,,
23643,212808,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23644,212814,010,,,,,-1.0,-1.0,-1.0,,,
23645,212815,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23646,212815,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23647,212817,010,,,,,-1.0,,,,,
23648,212819,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23649,212823,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23650,212823,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23651,212824,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23652,212825,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23653,212828,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23654,212828,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23655,212830,010,,,,,1.0,1.0,1.0,1.0,,
23656,212830,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23657,212831,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23658,212831,020,,,,,1.0,,1.0,1.0,1.0,1.0
23659,212836,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23660,212836,020,,,,,1.0,1.0,1.0,1.0,1.0,
23661,212838,010,,,,,-1.0,-1.0,-1.0,-1.0,,
23662,212838,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23663,212840,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23664,212841,010,,,,,-1.0,,,,,
23665,212842,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23666,212844,010,,,,,1.0,1.0,1.0,1.0,,
23667,212844,020,,,,,-1.0,-1.0,-1.0,-1.0,,
23668,212846,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23669,212846,020,,,,,-1.0,-1.0,-1.0,-1.0,,
23670,212848,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23671,212848,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23672,212849,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23673,212849,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23674,212850,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23675,212851,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23676,212851,020,,,,,-1.0,-1.0,-1.0,,,
23677,212852,010,,,,,1.0,1.0,1.0,,,
23678,212854,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23679,212858,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23680,212860,010,,,,,1.0,1.0,,,,
23681,212860,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23682,212861,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23683,212861,020,,,,,-1.0,-1.0,,,,
23684,212863,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23685,212868,010,,,,,1.0,1.0,1.0,,,
23686,212868,020,,,,,-1.0,-1.0,-1.0,,,
23687,212869,010,,,,,-1.0,-1.0,,,,-1.0
23688,212869,020,,,,,1.0,1.0,,,,
23689,212870,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23690,212871,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23691,212871,020,,,,,-1.0,-1.0,-1.0,,,
23692,212873,010,,,,,1.0,1.0,1.0,1.0,,
23693,212873,020,,,,,-1.0,-1.0,-1.0,-1.0,,
23694,212874,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23695,212874,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23696,212877,010,,,,,-1.0,,,,,
23697,212881,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23698,212881,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23699,212882,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23700,212882,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23701,212883,010,,,,,-1.0,-1.0,,-1.0,-1.0,
23702,212886,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23703,212888,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23704,212891,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23705,212893,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23706,212893,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23707,212895,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23708,212895,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23709,212898,010,,,,,-1.0,,,,,
23710,212899,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23711,212901,010,,,,,-1.0,,,,,
23712,212901,020,,,,,1.0,1.0,1.0,1.0,1.0,
23713,212904,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23714,212904,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23715,212905,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23716,212905,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23717,212906,010,,,,,1.0,1.0,1.0,1.0,,
23718,212906,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23719,212912,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23720,212912,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23721,212913,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23722,212914,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23723,212914,020,,,,,1.0,1.0,1.0,1.0,1.0,
23724,212915,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23725,212918,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23726,212918,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23727,212919,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23728,212921,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23729,212921,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23730,212924,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23731,212927,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23732,212927,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23733,212929,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23734,212931,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23735,212938,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23736,212938,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23737,212939,010,,,,,1.0,,,,,
23738,212939,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23739,212943,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23740,212945,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23741,212946,010,,,,,1.0,1.0,1.0,,,
23742,212946,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23743,212950,010,,,,,1.0,1.0,,,,
23744,212954,010,,,,,1.0,1.0,1.0,1.0,,
23745,212958,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23746,212958,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23747,212959,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23748,212961,010,,,,,-1.0,-1.0,-1.0,,-1.0,-1.0
23749,212961,020,,,,,1.0,1.0,1.0,,1.0,1.0
23750,212962,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23751,212963,010,,,,,-1.0,,,,,
23752,212964,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23753,212964,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23754,212966,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23755,212967,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23756,212968,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23757,212969,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23758,212970,010,,,,,1.0,1.0,1.0,1.0,,
23759,212970,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23760,212973,010,,,,,-1.0,-1.0,-1.0,-1.0,,
23761,212974,010,,,,,1.0,1.0,1.0,1.0,1.0,-1.0
23762,212975,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23763,212976,010,,,,,1.0,1.0,,,,
23764,212978,010,,,,,1.0,1.0,1.0,,,
23765,212983,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23766,212988,010,,,,,1.0,,1.0,1.0,1.0,
23767,212990,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23768,212993,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23769,212993,020,,,,,1.0,1.0,,,,
23770,212994,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23771,212994,020,,,,,-1.0,-1.0,,-1.0,-1.0,-1.0
23772,212997,010,,,,,-1.0,-1.0,-1.0,,,
23773,212998,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23774,213000,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23775,213002,010,,,,,1.0,,,,,
23776,213002,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23777,213004,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23778,213004,020,,,,,-1.0,-1.0,-1.0,,,
23779,213011,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23780,213015,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23781,213016,010,,,,,-1.0,-1.0,-1.0,,,
23782,213016,020,,,,,1.0,1.0,,,,
23783,213019,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23784,213022,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23785,213022,020,,,,,1.0,1.0,1.0,1.0,1.0,
23786,213024,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23787,213024,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23788,213031,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23789,213031,020,,,,,1.0,1.0,1.0,1.0,,
23790,213034,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23791,213034,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23792,213035,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23793,213035,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23794,213036,010,,,,,-1.0,,,,,
23795,213037,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23796,213039,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23797,213039,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23798,213040,010,,,,,1.0,1.0,,,,
23799,213040,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23800,213042,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23801,213042,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23802,213043,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23803,213045,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23804,213045,020,,,,,1.0,1.0,1.0,,,
23805,213046,010,,,,,-1.0,-1.0,-1.0,-1.0,,
23806,213048,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23807,213048,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23808,213049,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23809,213049,020,,,,,-1.0,,,,,
23810,213050,010,,,,,1.0,1.0,1.0,,,
23811,213050,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23812,213051,010,,,,,1.0,1.0,1.0,1.0,,
23813,213057,010,,,,,1.0,,,,,
23814,213057,020,,,,,-1.0,,,,,
23815,213058,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23816,213058,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23817,213059,010,,,,,1.0,1.0,,,,
23818,213059,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23819,213065,010,,,,,1.0,1.0,,,,
23820,213065,020,,,,,-1.0,-1.0,-1.0,,,
23821,213068,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23822,213068,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23823,213069,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23824,213069,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23825,213071,010,,,,,-1.0,-1.0,-1.0,,,
23826,213072,010,,,,,-1.0,-1.0,-1.0,,,
23827,213075,010,,,,,1.0,1.0,1.0,1.0,,
23828,213076,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23829,213079,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23830,213080,010,,,,,1.0,1.0,1.0,1.0,,
23831,213081,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23832,213081,020,,,,,1.0,1.0,,,,
23833,213082,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23834,213084,010,,,,,-1.0,-1.0,-1.0,-1.0,,
23835,213085,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23836,213085,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23837,213086,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23838,213087,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23839,213087,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23840,213089,010,,,,,-1.0,-1.0,-1.0,-1.0,,
23841,213091,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23842,213091,020,,,,,-1.0,-1.0,-1.0,-1.0,,
23843,213094,010,,,,,-1.0,-1.0,,,,
23844,213097,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23845,213097,020,,,,,1.0,1.0,1.0,1.0,,
23846,213099,010,,,,,1.0,1.0,1.0,1.0,1.0,
23847,213099,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23848,213105,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23849,213106,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23850,213106,020,,,,,1.0,1.0,,,,
23851,213108,010,,,,,1.0,1.0,1.0,1.0,,
23852,213109,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23853,213109,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23854,213110,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23855,213113,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23856,213113,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23857,213114,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23858,213115,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23859,213117,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23860,213118,010,,,,,1.0,1.0,1.0,1.0,,
23861,213118,020,,,,,-1.0,-1.0,-1.0,-1.0,,
23862,213119,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23863,213121,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23864,213123,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23865,213123,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23866,213126,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23867,213126,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23868,213127,010,,,,,1.0,1.0,1.0,1.0,1.0,
23869,213127,020,,,,,-1.0,,,,,
23870,213128,010,,,,,-1.0,-1.0,,,,
23871,213130,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23872,213130,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23873,213131,010,,,,,-1.0,-1.0,,-1.0,,
23874,213134,010,,,,,1.0,1.0,1.0,1.0,1.0,
23875,213136,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23876,213137,010,,,,,-1.0,-1.0,-1.0,-1.0,,
23877,213138,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23878,213138,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23879,213139,010,,,,,-1.0,-1.0,-1.0,,,
23880,213140,010,,,,,-1.0,,,,,
23881,213140,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23882,213143,010,,,,,1.0,,1.0,1.0,1.0,1.0
23883,213147,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23884,213147,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23885,213148,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23886,213151,010,,,,,1.0,,,,,
23887,213153,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23888,213156,010,,,,,1.0,1.0,1.0,1.0,,
23889,213160,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23890,213162,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23891,213162,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23892,213164,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23893,213164,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23894,213166,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23895,213166,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23896,213167,010,,,,,-1.0,-1.0,-1.0,,,
23897,213171,010,,,,,-1.0,-1.0,,,,
23898,213172,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23899,213174,010,,,,,1.0,1.0,1.0,1.0,,
23900,213174,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23901,213177,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23902,213178,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23903,213179,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23904,213179,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23905,213180,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23906,213180,020,,,,,1.0,1.0,1.0,1.0,,
23907,213185,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23908,213189,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23909,213189,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23910,213190,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23911,213192,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23912,213192,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23913,213195,010,,,,,-1.0,-1.0,,,,
23914,213198,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23915,213199,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23916,213202,010,,,,,1.0,1.0,1.0,1.0,1.0,
23917,213202,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23918,213203,010,,,,,-1.0,,,,,
23919,213204,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23920,213206,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23921,213206,020,,,,,-1.0,-1.0,-1.0,,,
23922,213209,010,,,,,1.0,1.0,1.0,1.0,,
23923,213210,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23924,213217,010,,,,,1.0,1.0,1.0,,,
23925,213217,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23926,213220,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23927,213221,020,,,,,1.0,,1.0,,,
23928,213222,010,,,,,-1.0,-1.0,,,,-1.0
23929,213222,020,,,,,1.0,1.0,,,,
23930,213224,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23931,213224,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23932,213225,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23933,213225,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23934,213226,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23935,213233,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23936,213234,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23937,213235,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23938,213235,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23939,213236,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23940,213236,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23941,213238,010,,,,,1.0,,,,,
23942,213238,020,,,,,-1.0,-1.0,,,,
23943,213239,010,,,,,-1.0,-1.0,-1.0,,,
23944,213242,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23945,213242,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23946,213244,010,,,,,1.0,1.0,1.0,,,
23947,213244,020,,,,,-1.0,-1.0,-1.0,,-1.0,
23948,213245,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23949,213245,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23950,213247,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23951,213247,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23952,213250,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23953,213250,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23954,213251,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23955,213253,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23956,213253,020,,,,,1.0,,,,,
23957,213256,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23958,213256,020,,,,,-1.0,-1.0,-1.0,-1.0,,
23959,213257,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23960,213257,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23961,213258,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23962,213258,020,,,,,1.0,1.0,1.0,,,
23963,213259,010,,,,,1.0,1.0,1.0,,,
23964,213260,010,,,,,1.0,1.0,1.0,,,
23965,213263,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23966,213263,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23967,213264,010,,,,,1.0,1.0,,,,
23968,213264,020,,,,,-1.0,-1.0,,,,
23969,213266,010,,,,,-1.0,-1.0,-1.0,,,
23970,213266,020,,,,,1.0,1.0,1.0,,,
23971,213269,010,,,,,1.0,1.0,1.0,1.0,,
23972,213270,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23973,213270,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23974,213273,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23975,213274,010,,,,,1.0,1.0,,,,
23976,213276,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23977,213277,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23978,213280,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23979,213280,020,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23980,213284,010,,,,,1.0,1.0,1.0,1.0,1.0,
23981,213285,010,,,,,1.0,1.0,1.0,1.0,1.0,1.0
23982,213287,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23983,213288,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23984,213288,020,,,,,1.0,1.0,1.0,1.0,,
23985,213289,010,,,,,1.0,1.0,1.0,,,
23986,213291,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23987,213294,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23988,213295,010,,,,,1.0,1.0,-1.0,-1.0,-1.0,-1.0
23989,213296,010,,,,,-1.0,,,,,
23990,213298,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23991,213301,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23992,213306,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23993,213307,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23994,213309,010,,,,,-1.0,-1.0,,-1.0,-1.0,
23995,213310,010,,,,,1.0,1.0,,,,
23996,213310,020,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,
23997,213311,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23998,213312,010,,,,,-1.0,-1.0,,,,
23999,213314,010,,,,,-1.0,-1.0,,,,
24000,213315,010,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24001,213318,010,,,,,-1.0,-1.0,-1.0,-1.0,,
