,HHID,PN,JJ005M1,KJ005M1,HJ005M1,G3365M1,F3115M1,E2611M1
6451,058608,010,-1.0,-1.0,-1.0,,-1.0,-1.0
6452,058609,030,-1.0,-1.0,-1.0,-1.0,-1.0,
6453,058609,031,-1.0,-1.0,-1.0,-1.0,-1.0,
6454,058631,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6455,058633,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6456,058633,020,-1.0,-1.0,-1.0,-1.0,-1.0,
6457,058640,020,-1.0,-1.0,-1.0,-1.0,,
6458,058640,030,-1.0,-1.0,-1.0,-1.0,-1.0,
6459,058648,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6460,058652,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6461,058678,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6462,058678,020,-1.0,,-1.0,-1.0,-1.0,-1.0
6463,058691,030,-1.0,,-1.0,-1.0,,
6464,058747,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6465,058747,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6466,058752,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6467,058752,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6468,058798,040,-1.0,,-1.0,-1.0,-1.0,-1.0
6469,058799,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6470,058802,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6471,058804,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6472,058804,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6473,058828,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6474,058850,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6475,058862,010,-1.0,-1.0,-1.0,,-1.0,-1.0
6476,058868,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6477,058869,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6478,058870,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6479,058881,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6480,058881,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6481,058882,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6482,058888,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6483,058888,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6484,058895,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6485,058895,020,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
6486,058900,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6487,058907,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6488,058931,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6489,058950,020,-1.0,-1.0,,-1.0,-1.0,-1.0
6490,058962,010,-1.0,-1.0,-1.0,,-1.0,-1.0
6491,058974,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6492,058974,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6493,058979,010,-1.0,-1.0,-1.0,,-1.0,-1.0
6494,059007,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6495,059007,020,-1.0,-1.0,-1.0,,-1.0,-1.0
6496,059024,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6497,059024,040,-1.0,-1.0,-1.0,-1.0,-1.0,
6498,059035,010,-1.0,-1.0,-1.0,-1.0,-1.0,
6499,059035,020,-1.0,,-1.0,-1.0,-1.0,-1.0
6500,059036,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6501,059051,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6502,059060,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6503,059060,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6504,059063,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6505,059072,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6506,059085,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6507,059086,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6508,059086,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6509,059089,010,-1.0,,,,,
6510,059089,020,-1.0,,,,,
6511,059144,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6512,059144,021,1.0,-1.0,1.0,1.0,,
6513,059159,020,-1.0,-1.0,,,,-1.0
6514,059166,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6515,059166,030,-1.0,,-1.0,-1.0,-1.0,-1.0
6516,059179,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6517,059184,010,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
6518,059184,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6519,059210,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6520,059210,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6521,059212,010,-1.0,-1.0,-1.0,-1.0,,-1.0
6522,059255,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6523,059256,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6524,059258,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6525,059272,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6526,059272,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6527,059278,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6528,059278,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6529,059279,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6530,059300,020,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
6531,059300,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6532,059331,011,-1.0,-1.0,,,,
6533,059346,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6534,059347,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6535,059355,010,-1.0,-1.0,-1.0,,-1.0,-1.0
6536,059355,011,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
6537,059359,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6538,059359,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6539,059368,010,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6540,059368,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6541,059387,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6542,059394,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6543,059403,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6544,059407,010,-1.0,-1.0,,,,-1.0
6545,059418,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6546,059419,010,-1.0,,-1.0,-1.0,,-1.0
6547,059419,020,-1.0,,-1.0,-1.0,,-1.0
6548,059430,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6549,059439,030,-1.0,,-1.0,-1.0,-1.0,-1.0
6550,059439,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6551,059449,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6552,059454,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6553,059465,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6554,059467,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6555,059474,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6556,059474,040,-1.0,,-1.0,-1.0,-1.0,-1.0
6557,059493,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6558,059569,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6559,059570,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6560,059570,040,1.0,,-1.0,-1.0,-1.0,1.0
6561,059574,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6562,059580,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6563,059580,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6564,059596,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6565,059598,020,-1.0,-1.0,-1.0,-1.0,-1.0,
6566,059598,030,-1.0,,-1.0,-1.0,-1.0,
6567,059599,011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6568,059605,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6569,059625,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6570,059646,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6571,059690,030,-1.0,-1.0,,-1.0,-1.0,-1.0
6572,059693,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6573,059695,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6574,059695,011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6575,059696,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6576,059702,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6577,059702,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6578,059736,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6579,059746,040,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
6580,059762,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6581,059779,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6582,059795,020,-1.0,,-1.0,,-1.0,-1.0
6583,059795,030,-1.0,-1.0,-1.0,,-1.0,-1.0
6584,059812,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6585,059864,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6586,059872,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6587,059872,030,-1.0,,-1.0,-1.0,-1.0,-1.0
6588,059884,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6589,059884,040,-1.0,-1.0,-1.0,,-1.0,
6590,059891,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6591,059895,020,-1.0,,,,-1.0,-1.0
6592,059895,030,-1.0,,,-1.0,-1.0,-1.0
6593,059897,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6594,059897,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6595,059902,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6596,059903,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6597,059920,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6598,059929,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6599,059929,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6600,059930,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6601,059934,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6602,059935,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6603,059935,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6604,059939,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6605,059939,011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6606,059954,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6607,059954,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6608,059961,010,-1.0,-1.0,,-1.0,-1.0,-1.0
6609,059961,020,-1.0,-1.0,,-1.0,-1.0,-1.0
6610,059966,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6611,059971,010,-1.0,-1.0,-1.0,-1.0,-1.0,
6612,059998,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6613,060005,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6614,060020,010,-1.0,-1.0,-1.0,-1.0,-1.0,
6615,060027,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6616,060028,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6617,060072,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6618,060073,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6619,060077,010,-1.0,-1.0,,,-1.0,-1.0
6620,060077,020,-1.0,-1.0,,,1.0,-1.0
6621,060082,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6622,060084,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6623,060092,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6624,060092,020,-1.0,,-1.0,-1.0,,
6625,060098,010,-1.0,-1.0,-1.0,,,-1.0
6626,060112,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6627,060114,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6628,060136,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6629,060136,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6630,060141,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6631,060146,010,-1.0,-1.0,-1.0,-1.0,,
6632,060146,020,-1.0,-1.0,-1.0,-1.0,,
6633,060148,010,-1.0,-1.0,-1.0,-1.0,,
6634,060148,040,-1.0,-1.0,-1.0,-1.0,,
6635,060179,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6636,060196,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6637,060214,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6638,060227,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6639,060232,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6640,060273,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6641,060273,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6642,060278,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6643,060278,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6644,060288,010,-1.0,,-1.0,-1.0,,
6645,060290,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6646,060290,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6647,060293,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6648,060293,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6649,060296,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6650,060296,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6651,060297,010,-1.0,-1.0,-1.0,,,
6652,060297,011,-1.0,-1.0,-1.0,,,
6653,060304,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6654,060304,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6655,060311,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6656,060311,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6657,060314,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6658,060314,021,-1.0,-1.0,-1.0,-1.0,,
6659,060316,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6660,060317,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6661,060317,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6662,060324,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6663,060329,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6664,060330,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6665,060330,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6666,060347,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6667,060347,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6668,060353,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6669,060353,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6670,060357,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6671,060357,030,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6672,060360,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6673,060360,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6674,060370,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6675,060370,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6676,060383,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6677,060383,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6678,060386,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6679,060386,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6680,060397,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6681,060403,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6682,060403,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6683,060404,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6684,060406,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6685,060419,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6686,060419,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6687,060427,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6688,060427,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6689,060428,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6690,060435,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6691,060436,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6692,060440,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6693,060440,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6694,060446,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6695,060446,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6696,060470,020,-1.0,-1.0,-1.0,-1.0,-1.0,
6697,060470,030,-1.0,,-1.0,-1.0,-1.0,
6698,060477,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6699,060477,020,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
6700,060492,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6701,060492,011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6702,060501,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6703,060501,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6704,060502,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6705,060509,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6706,060509,040,-1.0,,-1.0,,-1.0,-1.0
6707,060509,041,-1.0,,,,,
6708,060513,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6709,060516,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6710,060518,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6711,060529,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6712,060529,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6713,060530,010,-1.0,-1.0,-1.0,,-1.0,-1.0
6714,060537,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6715,060537,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6716,060539,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6717,060539,011,-1.0,-1.0,-1.0,-1.0,-1.0,
6718,060547,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6719,060553,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6720,060553,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6721,060555,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6722,060594,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6723,060594,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6724,060607,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6725,060607,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6726,060612,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6727,060615,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6728,060615,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6729,060637,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6730,060637,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6731,060638,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6732,060638,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6733,060647,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6734,060656,020,-1.0,-1.0,-1.0,-1.0,-1.0,
6735,060656,030,-1.0,-1.0,-1.0,-1.0,-1.0,
6736,060675,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6737,060680,010,-1.0,-1.0,-1.0,-1.0,,
6738,060680,011,-1.0,-1.0,,,,
6739,060688,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6740,060691,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6741,060691,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6742,060695,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6743,060701,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6744,060705,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6745,060705,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6746,060716,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6747,060717,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6748,060719,040,-1.0,-1.0,-1.0,-1.0,-1.0,
6749,060723,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6750,060723,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6751,060741,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6752,060747,020,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
6753,060768,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6754,060769,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6755,060769,041,-1.0,-1.0,-1.0,-1.0,,
6756,060771,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6757,060771,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6758,060788,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6759,060788,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6760,060793,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6761,060793,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6762,060807,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6763,060807,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6764,060810,010,-1.0,-1.0,-1.0,-1.0,-1.0,
6765,060810,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6766,060819,010,-1.0,-1.0,-1.0,-1.0,-1.0,
6767,060819,020,-1.0,-1.0,-1.0,-1.0,-1.0,
6768,060831,040,-1.0,,-1.0,-1.0,-1.0,-1.0
6769,060837,010,-1.0,,-1.0,-1.0,-1.0,-1.0
6770,060874,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6771,060880,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6772,060880,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6773,060885,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6774,060885,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6775,060894,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6776,060894,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6777,060923,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6778,060923,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6779,060956,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6780,060956,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6781,060965,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6782,060965,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6783,060969,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6784,060969,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6785,061000,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6786,061000,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6787,061015,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6788,061015,030,-1.0,-1.0,,-1.0,,-1.0
6789,061035,011,-1.0,-1.0,-1.0,,-1.0,
6790,061041,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6791,061041,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6792,061050,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6793,061050,021,-1.0,-1.0,,,,
6794,061054,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6795,061054,021,-1.0,-1.0,-1.0,,,
6796,061059,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6797,061059,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6798,061060,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6799,061060,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6800,061061,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6801,061074,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6802,061077,020,-1.0,,-1.0,-1.0,-1.0,-1.0
6803,061077,030,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
6804,061084,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6805,061084,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6806,061086,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6807,061086,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6808,061102,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6809,061102,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6810,061127,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6811,061134,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6812,061134,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6813,061143,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6814,061143,011,-1.0,-1.0,,,,
6815,061145,020,-1.0,-1.0,-1.0,,-1.0,-1.0
6816,061145,030,-1.0,-1.0,-1.0,,-1.0,-1.0
6817,061148,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6818,061148,030,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
6819,061153,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6820,061160,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6821,061165,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6822,061167,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6823,061179,011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6824,061203,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6825,061203,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6826,061205,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6827,061205,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6828,061213,040,-1.0,-1.0,-1.0,-1.0,,-1.0
6829,061215,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6830,061215,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6831,061217,020,-1.0,-1.0,,,,
6832,061217,030,-1.0,-1.0,,,,
6833,061226,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6834,061226,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6835,061230,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
