,HHID,PN,F995_x,F995_y,G1082,HB022,JB022,KB022,LB022
638,014179,040,-1.0,-1.0,,,,,
639,014188,020,-1.0,-1.0,,,,,
640,014188,030,-1.0,-1.0,,,,,
641,014193,010,-1.0,-1.0,,,,,
642,014199,010,-1.0,-1.0,,,,,
643,014199,020,-1.0,-1.0,,,,,
644,014201,010,-1.0,-1.0,,,,,
645,014212,010,-1.0,-1.0,,,,,
646,014212,020,-1.0,-1.0,,,,,
647,014214,010,-1.0,-1.0,,,,,
648,014215,020,-1.0,-1.0,,,,,
649,014215,030,,,,,,,
650,014223,010,-1.0,-1.0,,,,,
651,014224,010,-1.0,-1.0,,,,,
652,014224,020,-1.0,-1.0,,,,,
653,014226,010,-1.0,-1.0,,,,,
654,014234,010,-1.0,-1.0,,,,,
655,014234,011,-1.0,-1.0,,,,,
656,014234,040,1.0,1.0,,,,,
657,014244,020,1.0,1.0,,,,,
658,014244,030,-1.0,-1.0,,,,,
659,014247,010,-1.0,-1.0,,,,,
660,014247,040,-1.0,-1.0,,,,,
661,014251,010,-1.0,-1.0,,,,,
662,014252,010,1.0,1.0,,,,,
663,014253,010,-1.0,-1.0,,,,,
664,014259,030,-1.0,-1.0,,,,,
665,014270,010,-1.0,-1.0,,,,,
666,014270,040,-1.0,-1.0,,,,,
667,014272,010,-1.0,-1.0,,,,,
668,014275,010,-1.0,-1.0,,,,,
669,014307,010,-1.0,-1.0,,,,,
670,014308,010,-1.0,-1.0,,,,,
671,014332,010,-1.0,-1.0,,,,,
672,014332,011,-1.0,-1.0,,,,,
673,014341,010,-1.0,-1.0,,,,,
674,014349,010,-1.0,-1.0,,,,,
675,014349,040,1.0,1.0,,,,,
676,014359,010,-1.0,-1.0,,,,,
677,014359,020,1.0,1.0,,,,,
678,014397,010,-1.0,-1.0,,,,,
679,014397,020,-1.0,-1.0,,,,,
680,014411,010,1.0,1.0,,,,,
681,014420,010,-1.0,-1.0,,,,,
682,014420,020,1.0,1.0,,,,,
683,014427,040,-1.0,-1.0,,,,,
684,014428,010,-1.0,-1.0,,,,,
685,014428,040,-1.0,-1.0,,,,,
686,014430,010,1.0,1.0,,,,,
687,014430,020,1.0,1.0,,,,,
688,014433,010,1.0,1.0,,,,,
689,014433,020,-1.0,-1.0,,,,,
690,014434,020,1.0,1.0,,,,,
691,014434,030,-1.0,-1.0,,,,,
692,014436,010,-1.0,-1.0,,,,,
693,014436,020,-1.0,-1.0,,,,,
694,014449,010,-1.0,-1.0,,,,,
695,014449,040,-1.0,-1.0,,,,,
696,014455,010,-1.0,-1.0,,,,,
697,014456,010,-1.0,-1.0,,,,,
698,014456,020,-1.0,-1.0,,,,,
699,014458,030,-1.0,-1.0,,,,,
700,014458,031,-1.0,-1.0,,,,,
701,014473,010,-1.0,-1.0,,,,,
702,014473,020,-1.0,-1.0,,,,,
703,014535,010,-1.0,-1.0,,,,,
704,014535,011,-1.0,-1.0,,,,,
705,014539,010,-1.0,-1.0,,,,,
706,014548,010,1.0,1.0,,,,,
707,014553,010,-1.0,-1.0,,,,,
708,014568,010,-1.0,-1.0,,,,,
709,014568,020,-1.0,-1.0,,,,,
710,014571,040,-1.0,-1.0,,,,,
711,014587,010,1.0,1.0,,,,,
712,014597,010,-1.0,-1.0,,,,,
713,014605,010,-1.0,-1.0,,,,,
714,014605,040,-1.0,-1.0,,,,,
715,014617,010,-1.0,-1.0,,,,,
716,014617,020,-1.0,-1.0,,,,,
717,014618,010,-1.0,-1.0,,,,,
718,014619,020,-1.0,-1.0,,,,,
719,014624,010,-1.0,-1.0,,,,,
720,014624,040,-1.0,-1.0,,,,,
721,014640,010,-1.0,-1.0,,,,,
722,014655,020,-1.0,-1.0,,,,,
723,014655,030,-1.0,-1.0,,,,,
724,014670,010,-1.0,-1.0,,,,,
725,014672,010,-1.0,-1.0,,,,,
726,014672,040,-1.0,-1.0,,,,,
727,014674,010,-1.0,-1.0,,,,,
728,014681,010,-1.0,-1.0,,,,,
729,014681,040,,,,,,,
730,014701,010,-1.0,-1.0,,,,,
731,014711,010,-1.0,-1.0,,,,,
732,014711,011,-1.0,-1.0,,,,,
733,014726,010,-1.0,-1.0,,,,,
734,014726,040,-1.0,-1.0,,,,,
735,014731,010,-1.0,-1.0,,,,,
736,014731,020,-1.0,-1.0,,,,,
737,014736,010,-1.0,-1.0,,,,,
738,014736,020,-1.0,-1.0,,,,,
739,014746,010,-1.0,-1.0,,,,,
740,014748,010,-1.0,-1.0,,,,,
741,014748,020,-1.0,-1.0,,,,,
742,014754,010,-1.0,-1.0,,,,,
743,014754,040,-1.0,-1.0,,,,,
744,014756,010,-1.0,-1.0,,,,,
745,014756,040,-1.0,-1.0,,,,,
746,014758,020,-1.0,-1.0,,,,,
747,014758,030,-1.0,-1.0,,,,,
748,014768,010,-1.0,-1.0,,,,,
749,014771,010,1.0,1.0,,,,,
750,014771,020,-1.0,-1.0,,,,,
751,014782,010,-1.0,-1.0,,,,,
752,014783,010,-1.0,-1.0,,,,,
753,014783,040,-1.0,-1.0,,,,,
754,014787,010,-1.0,-1.0,,,,,
755,014802,010,-1.0,-1.0,,,,,
756,014802,020,-1.0,-1.0,,,,,
757,014803,010,-1.0,-1.0,,,,,
758,014830,010,-1.0,-1.0,,,,,
759,014830,020,-1.0,-1.0,,,,,
760,014844,010,-1.0,-1.0,,,,,
761,014852,010,-1.0,-1.0,,,,,
762,014852,020,-1.0,-1.0,,,,,
763,014869,010,-1.0,-1.0,,,,,
764,014869,020,-1.0,-1.0,,,,,
765,014872,010,1.0,1.0,,,,,
766,014872,020,-1.0,-1.0,,,,,
767,014902,010,-1.0,-1.0,,,,,
768,014955,010,-1.0,-1.0,,,,,
769,014955,040,-1.0,-1.0,,,,,
770,014959,010,-1.0,-1.0,,,,,
771,014959,020,1.0,1.0,,,,,
772,014981,010,-1.0,-1.0,,,,,
773,014992,010,-1.0,-1.0,,,,,
774,014996,010,-1.0,-1.0,,,,,
775,015000,010,1.0,1.0,,,,,
776,015000,011,-1.0,-1.0,,,,,
777,015015,020,1.0,1.0,,,,,
778,015023,010,-1.0,-1.0,,,,,
779,015023,040,1.0,1.0,,,,,
780,015037,010,-1.0,-1.0,,,,,
781,015048,010,-1.0,-1.0,,,,,
782,015056,020,-1.0,-1.0,,,,,
783,015056,030,-1.0,-1.0,,,,,
784,015059,020,-1.0,-1.0,,,,,
785,015080,040,-1.0,-1.0,,,,,
786,015129,010,1.0,1.0,,,,,
787,015131,010,-1.0,-1.0,,,,,
788,015140,010,-1.0,-1.0,,,,,
789,015140,040,-1.0,-1.0,,,,,
790,015148,010,-1.0,-1.0,,,,,
791,015159,010,1.0,1.0,,,,,
792,015172,010,-1.0,-1.0,,,,,
793,015172,020,-1.0,-1.0,,,,,
794,015189,010,-1.0,-1.0,,,,,
795,015189,040,-1.0,-1.0,,,,,
796,015195,010,-1.0,-1.0,,,,,
797,015195,020,-1.0,-1.0,,,,,
798,015200,010,-1.0,-1.0,,,,,
799,015200,040,-1.0,-1.0,,,,,
800,015204,010,-1.0,-1.0,,,,,
801,015204,020,-1.0,-1.0,,,,,
802,015216,010,-1.0,-1.0,,,,,
803,015225,010,-1.0,-1.0,,,,,
804,015225,020,1.0,1.0,,,,,
805,015230,010,1.0,1.0,,,,,
806,015230,020,-1.0,-1.0,,,,,
807,015236,010,-1.0,-1.0,,,,,
808,015236,040,-1.0,-1.0,,,,,
809,015239,010,1.0,1.0,,,,,
810,015257,010,-1.0,-1.0,,,,,
811,015268,020,-1.0,-1.0,,,,,
812,015268,030,-1.0,-1.0,,,,,
813,015293,010,-1.0,-1.0,,,,,
814,015294,010,-1.0,-1.0,,,,,
815,015314,010,-1.0,-1.0,,,,,
816,015332,040,-1.0,-1.0,,,,,
817,015339,010,1.0,1.0,,,,,
818,015344,010,-1.0,-1.0,,,,,
819,015344,020,-1.0,-1.0,,,,,
820,015346,020,-1.0,-1.0,,,,,
821,015346,030,1.0,1.0,,,,,
822,015358,010,-1.0,-1.0,,,,,
823,015358,020,-1.0,-1.0,,,,,
824,015362,010,-1.0,-1.0,,,,,
825,015362,020,-1.0,-1.0,,,,,
826,015372,010,-1.0,-1.0,,,,,
827,015419,010,-1.0,-1.0,,,,,
828,015429,010,-1.0,-1.0,,,,,
829,015436,010,-1.0,-1.0,,,,,
830,015436,020,-1.0,-1.0,,,,,
831,015440,010,-1.0,-1.0,,,,,
832,015440,040,1.0,1.0,,,,,
833,015445,010,-1.0,-1.0,,,,,
834,015445,040,-1.0,-1.0,,,,,
835,015447,010,-1.0,-1.0,,,,,
836,015447,020,-1.0,-1.0,,,,,
837,015497,010,-1.0,-1.0,,,,,
838,015497,040,-1.0,-1.0,,,,,
839,015511,010,-1.0,-1.0,,,,,
840,015511,040,1.0,1.0,,,,,
841,015514,020,-1.0,-1.0,,,,,
842,015514,030,-1.0,-1.0,,,,,
843,015516,010,-1.0,-1.0,,,,,
844,015516,020,-1.0,-1.0,,,,,
845,015536,010,-1.0,-1.0,,,,,
846,015537,010,1.0,1.0,,,,,
847,015537,011,-1.0,-1.0,,,,,
848,015543,010,-1.0,-1.0,,,,,
849,015543,020,-1.0,-1.0,,,,,
850,015551,010,1.0,1.0,,,,,
851,015551,020,1.0,1.0,,,,,
852,015560,010,-1.0,-1.0,,,,,
853,015560,040,1.0,1.0,,,,,
854,015565,030,-1.0,-1.0,,,,,
855,015570,040,-1.0,-1.0,,,,,
856,015588,010,-1.0,-1.0,,,,,
857,015588,040,-1.0,-1.0,,,,,
858,015589,010,-1.0,-1.0,,,,,
859,015591,010,-1.0,-1.0,,,,,
860,015591,020,1.0,1.0,,,,,
861,015593,020,-1.0,-1.0,,,,,
862,015593,030,-1.0,-1.0,,,,,
863,015604,010,-1.0,-1.0,,,,,
864,015618,010,-1.0,-1.0,,,,,
865,015618,040,-1.0,-1.0,,,,,
866,015625,010,-1.0,-1.0,,,,,
867,015625,020,-1.0,-1.0,,,,,
868,015636,010,-1.0,-1.0,,,,,
869,015648,020,-1.0,-1.0,,,,,
870,015648,030,-1.0,-1.0,,,,,
871,015657,010,-1.0,-1.0,,,,,
872,015658,010,-1.0,-1.0,,,,,
873,015659,010,-1.0,-1.0,,,,,
874,015676,010,-1.0,-1.0,,,,,
875,015676,040,-1.0,-1.0,,,,,
876,015698,010,-1.0,-1.0,,,,,
877,015698,040,-1.0,-1.0,,,,,
878,015707,010,-1.0,-1.0,,,,,
879,015707,020,-1.0,-1.0,,,,,
880,015709,020,-1.0,-1.0,,,,,
881,015709,030,-1.0,-1.0,,,,,
882,015726,010,-1.0,-1.0,,,,,
883,015726,040,-1.0,-1.0,,,,,
884,015734,040,-1.0,-1.0,,,,,
885,015739,010,-1.0,-1.0,,,,,
886,015739,040,-1.0,-1.0,,,,,
887,015752,010,-1.0,-1.0,,,,,
888,015752,020,-1.0,-1.0,,,,,
889,015758,010,1.0,1.0,,,,,
890,015779,010,-1.0,-1.0,,,,,
891,015779,040,-1.0,-1.0,,,,,
892,015781,010,-1.0,-1.0,,,,,
893,015784,010,-1.0,-1.0,,,,,
894,015793,010,-1.0,-1.0,,,,,
895,015793,020,-1.0,-1.0,,,,,
896,015801,040,-1.0,-1.0,,,,,
897,015834,010,-1.0,-1.0,,,,,
898,015834,011,-1.0,-1.0,,,,,
899,015836,010,-1.0,-1.0,,,,,
900,015836,020,-1.0,-1.0,,,,,
901,015840,020,-1.0,-1.0,,,,,
902,015840,030,-1.0,-1.0,,,,,
903,015883,010,-1.0,-1.0,,,,,
904,015883,011,-1.0,-1.0,,,,,
905,015889,010,-1.0,-1.0,,,,,
906,015889,020,-1.0,-1.0,,,,,
907,015893,010,-1.0,-1.0,,,,,
908,015893,020,-1.0,-1.0,,,,,
909,015897,020,-1.0,-1.0,,,,,
910,015897,030,-1.0,-1.0,,,,,
911,015911,010,1.0,1.0,,,,,
912,015911,021,-1.0,-1.0,,,,,
913,015935,010,-1.0,-1.0,,,,,
914,015957,010,-1.0,-1.0,,,,,
915,015960,010,-1.0,-1.0,,,,,
916,015964,010,-1.0,-1.0,,,,,
917,015972,010,-1.0,-1.0,,,,,
918,015981,010,1.0,1.0,,,,,
919,015981,040,-1.0,-1.0,,,,,
920,015982,010,-1.0,-1.0,,,,,
921,015982,020,-1.0,-1.0,,,,,
922,015983,010,-1.0,-1.0,,,,,
923,015983,020,-1.0,-1.0,,,,,
924,015986,010,-1.0,-1.0,,,,,
925,015986,040,-1.0,-1.0,,,,,
926,015987,010,-1.0,-1.0,,,,,
927,015987,020,-1.0,-1.0,,,,,
928,015991,010,-1.0,-1.0,,,,,
929,015991,040,-1.0,-1.0,,,,,
930,015992,020,-1.0,-1.0,,,,,
931,015992,030,-1.0,-1.0,,,,,
932,015995,010,-1.0,-1.0,,,,,
933,015995,020,-1.0,-1.0,,,,,
934,016013,010,-1.0,-1.0,,,,,
935,016015,010,-1.0,-1.0,,,,,
936,016022,010,-1.0,-1.0,,,,,
937,016022,040,-1.0,-1.0,,,,,
938,016024,010,-1.0,-1.0,,,,,
939,016024,020,-1.0,-1.0,,,,,
940,016035,010,-1.0,-1.0,,,,,
941,016035,040,-1.0,-1.0,,,,,
942,016036,010,-1.0,-1.0,,,,,
943,016036,040,-1.0,-1.0,,,,,
944,016042,010,-1.0,-1.0,,,,,
945,016043,020,-1.0,-1.0,,,,,
946,016048,010,-1.0,-1.0,,,,,
947,016048,020,-1.0,-1.0,,,,,
948,016054,020,-1.0,-1.0,,,,,
949,016054,030,-1.0,-1.0,,,,,
950,016062,010,-1.0,-1.0,,,,,
951,016062,040,-1.0,-1.0,,,,,
952,016064,010,1.0,1.0,,,,,
953,016064,040,-1.0,-1.0,,,,,
954,016081,010,-1.0,-1.0,,,,,
955,016081,040,1.0,1.0,,,,,
956,016086,010,-1.0,-1.0,,,,,
957,016086,020,-1.0,-1.0,,,,,
958,016107,010,-1.0,-1.0,,,,,
959,016116,010,-1.0,-1.0,,,,,
960,016116,020,-1.0,-1.0,,,,,
961,016119,020,-1.0,-1.0,,,,,
962,016142,010,-1.0,-1.0,,,,,
963,016161,020,1.0,1.0,,,,,
964,016162,010,-1.0,-1.0,,,,,
965,016162,040,-1.0,-1.0,,,,,
966,016174,010,-1.0,-1.0,,,,,
967,016174,040,-1.0,-1.0,,,,,
968,016190,010,-1.0,-1.0,,,,,
969,016197,010,1.0,1.0,,,,,
970,016197,020,-1.0,-1.0,,,,,
971,016211,010,-1.0,-1.0,,,,,
972,016220,010,-1.0,-1.0,,,,,
973,016220,020,1.0,1.0,,,,,
974,016221,010,1.0,1.0,,,,,
975,016221,040,-1.0,-1.0,,,,,
976,016223,010,-1.0,-1.0,,,,,
977,016233,010,-1.0,-1.0,,,,,
978,016233,020,-1.0,-1.0,,,,,
979,016237,020,1.0,1.0,,,,,
980,016237,030,-1.0,-1.0,,,,,
981,016243,010,-1.0,-1.0,,,,,
982,016245,010,-1.0,-1.0,,,,,
983,016245,040,-1.0,-1.0,,,,,
984,016246,020,-1.0,-1.0,,,,,
985,016246,030,-1.0,-1.0,,,,,
986,016247,020,-1.0,-1.0,,,,,
987,016247,030,-1.0,-1.0,,,,,
988,016248,010,-1.0,-1.0,,,,,
989,016250,010,-1.0,-1.0,,,,,
990,016250,020,-1.0,-1.0,,,,,
991,016257,010,-1.0,-1.0,,,,,
992,016261,020,-1.0,-1.0,,,,,
993,016261,030,-1.0,-1.0,,,,,
994,016262,010,-1.0,-1.0,,,,,
995,016262,040,-1.0,-1.0,,,,,
996,016306,010,-1.0,-1.0,,,,,
997,016312,010,-1.0,-1.0,,,,,
998,016331,010,-1.0,-1.0,,,,,
999,016367,010,-1.0,-1.0,,,,,
1000,016367,011,1.0,1.0,,,,,
1001,016367,040,-1.0,-1.0,,,,,
1002,016376,020,-1.0,-1.0,,,,,
1003,016381,010,-1.0,-1.0,,,,,
1004,016381,040,1.0,1.0,,,,,
1005,016400,010,-1.0,-1.0,,,,,
1006,016404,010,-1.0,-1.0,,,,,
1007,016404,020,-1.0,-1.0,,,,,
1008,016407,010,-1.0,-1.0,,,,,
1009,016412,010,-1.0,-1.0,,,,,
1010,016412,020,-1.0,-1.0,,,,,
1011,016415,010,1.0,1.0,,,,,
1012,016415,040,-1.0,-1.0,,,,,
1013,016420,010,-1.0,-1.0,,,,,
1014,016420,020,-1.0,-1.0,,,,,
1015,016430,010,-1.0,-1.0,,,,,
1016,016433,010,-1.0,-1.0,,,,,
1017,016433,020,-1.0,-1.0,,,,,
1018,016437,010,1.0,1.0,,,,,
1019,016437,020,-1.0,-1.0,,,,,
1020,016439,020,-1.0,-1.0,,,,,
1021,016439,030,-1.0,-1.0,,,,,
1022,016444,010,-1.0,-1.0,,,,,
1023,016444,040,-1.0,-1.0,,,,,
1024,016449,020,-1.0,-1.0,,,,,
1025,016449,030,-1.0,-1.0,,,,,
1026,016454,020,-1.0,-1.0,,,,,
1027,016454,030,-1.0,-1.0,,,,,
1028,016457,010,1.0,1.0,,,,,
1029,016459,010,1.0,1.0,,,,,
1030,016459,040,-1.0,-1.0,,,,,
1031,016460,010,1.0,1.0,,,,,
1032,016468,010,-1.0,-1.0,,,,,
1033,016468,040,-1.0,-1.0,,,,,
1034,016471,010,-1.0,-1.0,,,,,
1035,016475,010,-1.0,-1.0,,,,,
1036,016478,010,-1.0,-1.0,,,,,
1037,016484,020,-1.0,-1.0,,,,,
1038,016484,030,-1.0,-1.0,,,,,
1039,016491,010,1.0,1.0,,,,,
1040,016500,010,-1.0,-1.0,,,,,
1041,016500,020,1.0,1.0,,,,,
1042,016510,020,-1.0,-1.0,,,,,
1043,016510,030,-1.0,-1.0,,,,,
1044,016517,010,,,,,,,
1045,016528,030,-1.0,-1.0,,,,,
1046,016528,040,-1.0,-1.0,,,,,
1047,016548,010,-1.0,-1.0,,,,,
1048,016558,010,-1.0,-1.0,,,,,
1049,016558,020,-1.0,-1.0,,,,,
1050,016566,010,-1.0,-1.0,,,,,
1051,016566,020,-1.0,-1.0,,,,,
1052,016570,010,-1.0,-1.0,,,,,
1053,016599,010,-1.0,-1.0,,,,,
1054,016602,010,-1.0,-1.0,,,,,
1055,016602,020,-1.0,-1.0,,,,,
1056,016603,010,1.0,1.0,,,,,
1057,016606,010,1.0,1.0,,,,,
1058,016612,010,1.0,1.0,,,,,
1059,016619,010,-1.0,-1.0,,,,,
1060,016619,020,-1.0,-1.0,,,,,
1061,016631,010,-1.0,-1.0,,,,,
1062,016631,020,-1.0,-1.0,,,,,
1063,016648,010,-1.0,-1.0,,,,,
1064,016648,020,-1.0,-1.0,,,,,
1065,016650,020,1.0,1.0,,,,,
1066,016650,030,-1.0,-1.0,,,,,
1067,016659,010,-1.0,-1.0,,,,,
1068,016659,040,-1.0,-1.0,,,,,
1069,016660,010,-1.0,-1.0,,,,,
1070,016663,010,-1.0,-1.0,,,,,
1071,016672,010,-1.0,-1.0,,,,,
1072,016672,020,-1.0,-1.0,,,,,
1073,016681,010,-1.0,-1.0,,,,,
1074,016698,010,-1.0,-1.0,,,,,
1075,016700,010,-1.0,-1.0,,,,,
1076,016700,020,-1.0,-1.0,,,,,
1077,016705,010,-1.0,-1.0,,,,,
1078,016705,020,-1.0,-1.0,,,,,
1079,016706,010,-1.0,-1.0,,,,,
1080,016706,020,-1.0,-1.0,,,,,
1081,016710,010,-1.0,-1.0,,,,,
1082,016711,010,-1.0,-1.0,,,,,
1083,016711,020,-1.0,-1.0,,,,,
1084,016715,030,-1.0,-1.0,,,,,
1085,016715,040,1.0,1.0,,,,,
1086,016736,010,-1.0,-1.0,,,,,
1087,016736,020,-1.0,-1.0,,,,,
1088,016747,010,-1.0,-1.0,,,,,
1089,016747,020,-1.0,-1.0,,,,,
1090,016752,010,-1.0,-1.0,,,,,
1091,016761,010,-1.0,-1.0,,,,,
1092,016770,010,-1.0,-1.0,,,,,
1093,016789,010,-1.0,-1.0,,,,,
1094,016789,020,-1.0,-1.0,,,,,
1095,016799,010,-1.0,-1.0,,,,,
1096,016799,040,-1.0,-1.0,,,,,
1097,016804,010,-1.0,-1.0,,,,,
1098,016804,020,-1.0,-1.0,,,,,
1099,016810,010,-1.0,-1.0,,,,,
1100,016810,011,-1.0,-1.0,,,,,
1101,016822,010,-1.0,-1.0,,,,,
1102,016822,020,1.0,1.0,,,,,
1103,016827,010,1.0,1.0,,,,,
1104,016827,040,-1.0,-1.0,,,,,
1105,016841,010,-1.0,-1.0,,,,,
1106,016846,010,1.0,1.0,,,,,
1107,016846,040,-1.0,-1.0,,,,,
1108,016848,010,-1.0,-1.0,,,,,
1109,016848,040,-1.0,-1.0,,,,,
1110,016851,010,-1.0,-1.0,,,,,
1111,016851,020,-1.0,-1.0,,,,,
1112,016855,020,-1.0,-1.0,,,,,
1113,016855,030,-1.0,-1.0,,,,,
1114,016856,010,-1.0,-1.0,,,,,
1115,016856,040,-1.0,-1.0,,,,,
1116,016870,010,-1.0,-1.0,,,,,
1117,016870,011,-1.0,-1.0,,,,,
1118,016873,020,-1.0,-1.0,,,,,
1119,016873,030,-1.0,-1.0,,,,,
1120,016904,010,1.0,1.0,,,,,
1121,016904,011,-1.0,-1.0,,,,,
1122,016914,010,-1.0,-1.0,,,,,
1123,016925,010,-1.0,-1.0,,,,,
1124,016925,040,-1.0,-1.0,,,,,
1125,016931,020,-1.0,-1.0,,,,,
1126,016931,030,-1.0,-1.0,,,,,
1127,016933,020,-1.0,-1.0,,,,,
1128,016933,030,-1.0,-1.0,,,,,
1129,016935,010,1.0,1.0,,,,,
1130,016954,010,-1.0,-1.0,,,,,
1131,016956,010,-1.0,-1.0,,,,,
1132,016959,010,-1.0,-1.0,,,,,
1133,016959,020,-1.0,-1.0,,,,,
1134,016973,020,-1.0,-1.0,,,,,
1135,016975,010,-1.0,-1.0,,,,,
1136,016975,040,1.0,1.0,,,,,
1137,016989,010,-1.0,-1.0,,,,,
1138,016989,020,-1.0,-1.0,,,,,
1139,016994,010,-1.0,-1.0,,,,,
1140,016994,040,-1.0,-1.0,,,,,
1141,016996,010,-1.0,-1.0,,,,,
1142,016996,020,-1.0,-1.0,,,,,
1143,017002,020,-1.0,-1.0,,,,,
1144,017002,030,-1.0,-1.0,,,,,
1145,017003,010,-1.0,-1.0,,,,,
1146,017003,040,-1.0,-1.0,,,,,
1147,017027,010,-1.0,-1.0,,,,,
1148,017027,040,-1.0,-1.0,,,,,
1149,017028,010,1.0,1.0,,,,,
1150,017031,010,-1.0,-1.0,,,,,
1151,017031,020,-1.0,-1.0,,,,,
1152,017038,020,-1.0,-1.0,,,,,
1153,017038,030,-1.0,-1.0,,,,,
1154,017041,010,-1.0,-1.0,,,,,
1155,017042,010,-1.0,-1.0,,,,,
1156,017042,020,-1.0,-1.0,,,,,
1157,017046,010,-1.0,-1.0,,,,,
1158,017046,020,-1.0,-1.0,,,,,
1159,017047,010,-1.0,-1.0,,,,,
1160,017049,010,-1.0,-1.0,,,,,
1161,017050,020,1.0,1.0,,,,,
1162,017050,030,-1.0,-1.0,,,,,
1163,017056,010,-1.0,-1.0,,,,,
1164,017061,010,-1.0,-1.0,,,,,
1165,017061,040,-1.0,-1.0,,,,,
1166,017075,010,-1.0,-1.0,,,,,
1167,017075,020,-1.0,-1.0,,,,,
1168,017077,010,-1.0,-1.0,,,,,
1169,017077,040,-1.0,-1.0,,,,,
1170,017093,010,-1.0,-1.0,,,,,
1171,017093,040,-1.0,-1.0,,,,,
1172,017107,010,-1.0,-1.0,,,,,
1173,017119,030,-1.0,-1.0,,,,,
1174,017119,031,-1.0,-1.0,,,,,
1175,017134,010,-1.0,-1.0,,,,,
1176,017136,010,-1.0,-1.0,,,,,
1177,017136,020,-1.0,-1.0,,,,,
1178,017159,010,-1.0,-1.0,,,,,
1179,017175,010,-1.0,-1.0,,,,,
1180,017184,010,1.0,1.0,,,,,
1181,017199,010,-1.0,-1.0,,,,,
1182,017202,010,-1.0,-1.0,,,,,
1183,017234,010,-1.0,-1.0,,,,,
1184,017234,040,-1.0,-1.0,,,,,
1185,017235,010,-1.0,-1.0,,,,,
1186,017235,040,-1.0,-1.0,,,,,
1187,017237,010,-1.0,-1.0,,,,,
1188,017237,020,-1.0,-1.0,,,,,
1189,017239,010,-1.0,-1.0,,,,,
1190,017239,020,-1.0,-1.0,,,,,
1191,017241,010,-1.0,-1.0,,,,,
1192,017241,020,1.0,1.0,,,,,
1193,017253,010,-1.0,-1.0,,,,,
1194,017253,020,-1.0,-1.0,,,,,
1195,017254,010,-1.0,-1.0,,,,,
1196,017254,040,-1.0,-1.0,,,,,
1197,017277,010,-1.0,-1.0,,,,,
1198,017277,040,-1.0,-1.0,,,,,
1199,017279,010,-1.0,-1.0,,,,,
1200,017279,040,-1.0,-1.0,,,,,
1201,017282,020,-1.0,-1.0,,,,,
1202,017282,030,1.0,1.0,,,,,
1203,017303,010,-1.0,-1.0,,,,,
1204,017319,010,-1.0,-1.0,,,,,
1205,017328,010,1.0,1.0,,,,,
1206,017328,011,1.0,1.0,,,,,
1207,017328,040,-1.0,-1.0,,,,,
1208,017338,010,-1.0,-1.0,,,,,
1209,017356,010,-1.0,-1.0,,,,,
1210,017356,020,-1.0,-1.0,,,,,
1211,017363,010,-1.0,-1.0,,,,,
1212,017366,010,-1.0,-1.0,,,,,
1213,017366,020,,,,,,,
1214,017371,010,,,,,,,
1215,017374,010,-1.0,-1.0,,,,,
1216,017374,020,-1.0,-1.0,,,,,
1217,017383,010,-1.0,-1.0,,,,,
1218,017383,040,-1.0,-1.0,,,,,
1219,017388,010,-1.0,-1.0,,,,,
1220,017388,040,-1.0,-1.0,,,,,
1221,017389,010,-1.0,-1.0,,,,,
1222,017389,020,-1.0,-1.0,,,,,
1223,017392,010,-1.0,-1.0,,,,,
1224,017392,040,-1.0,-1.0,,,,,
1225,017425,010,-1.0,-1.0,,,,,
1226,017425,040,-1.0,-1.0,,,,,
1227,017428,010,-1.0,-1.0,,,,,
1228,017449,010,1.0,1.0,,,,,
1229,017458,010,-1.0,-1.0,,,,,
1230,017459,010,-1.0,-1.0,,,,,
1231,017460,010,-1.0,-1.0,,,,,
1232,017460,040,-1.0,-1.0,,,,,
1233,017468,010,-1.0,-1.0,,,,,
1234,017473,010,-1.0,-1.0,,,,,
1235,017480,010,-1.0,-1.0,,,,,
1236,017491,010,-1.0,-1.0,,,,,
1237,017491,020,1.0,1.0,,,,,
1238,017492,010,-1.0,-1.0,,,,,
1239,017492,040,-1.0,-1.0,,,,,
1240,017520,010,-1.0,-1.0,,,,,
1241,017520,040,-1.0,-1.0,,,,,
1242,017521,010,-1.0,-1.0,,,,,
1243,017521,020,-1.0,-1.0,,,,,
1244,017526,010,-1.0,-1.0,,,,,
1245,017527,010,-1.0,-1.0,,,,,
1246,017527,020,-1.0,-1.0,,,,,
1247,017530,040,-1.0,-1.0,,,,,
1248,017547,010,-1.0,-1.0,,,,,
1249,017547,020,-1.0,-1.0,,,,,
1250,017588,010,-1.0,-1.0,,,,,
1251,017588,040,-1.0,-1.0,,,,,
1252,017602,010,-1.0,-1.0,,,,,
1253,017613,010,1.0,1.0,,,,,
1254,017623,010,-1.0,-1.0,,,,,
1255,017623,020,1.0,1.0,,,,,
1256,017626,010,-1.0,-1.0,,,,,
1257,017626,011,-1.0,-1.0,,,,,
1258,017635,010,-1.0,-1.0,,,,,
1259,017635,020,-1.0,-1.0,,,,,
1260,017640,010,-1.0,-1.0,,,,,
1261,017641,010,-1.0,-1.0,,,,,
1262,017641,011,1.0,1.0,,,,,
1263,017642,010,-1.0,-1.0,,,,,
1264,017653,010,-1.0,-1.0,,,,,
1265,017653,040,-1.0,-1.0,,,,,
1266,017661,020,-1.0,-1.0,,,,,
1267,017661,030,-1.0,-1.0,,,,,
1268,017674,020,-1.0,-1.0,,,,,
